imdb_id,story,summary,tagline,actors,wins_nominations,release_date
tt0407274,Giving in to the demands of his children  namely: Govindram  Rohit  Aarti  and his daughter-in-law  Sunita  Dhaniram (Kader Khan) distributes his wealth between the four of them. Rohit prefers not to participate in this  and remains devoted to his dad. Greed overtakes  Govind  Aarti  and Govind's wife  and they become arrogant  and ill-mannered. Even his daughter gets married without his consent to Shashi (Shashikiran). Dhaniram and his lawyer Batliwala (Anupam Kher) contact Dhaniram's twin brother Maniram  and together they get Dhaniram married to Bharati (Swapna)  who is much younger than Dhaniram. Thus the beneficiary of Dhaniram estate is now changed to Bharati  and it remains to be seen whether this will have an impact on Dhaniram  Maniram  Govind  Rohit  Aarti  Snita  Shashim and others.,Giving in to the demands of his children  namely: Govindram  Rohit  Aarti  and his daughter-in-law  Sunita  Dhaniram (Kader Khan) distributes his wealth between the four of them. Rohit ...                    ,,Akshay Anand|Chandni|Gulshan Grover|Dinesh Hingoo|Aruna Irani|Shakti Kapoor|Kader Khan|Anupam Kher|Shashi Kiran|Ruchika Panday|Shradha|Sripradha|Swapna|,,1992 (India)
tt0101283,This is a story of Ajooba  the masked legend  who was treated as the only protector of the people of Baharistan. Ajooba is none other than Ali  the real heir to the kingdom of Baharistan. Unfortunately for Ali  when he was just born  his father and mother were overthrown by the evil designs of the Vazir. Ali survived as destined and was brought up by a blacksmith who was unaware of Ali's real identity. In the guise of Ajooba  Ali takes up the very difficult task of finding his lost parents and then to re-instate them to the throne with great honour.,The evil Vizier of Baharistan kills the royal family and takes power himself but the real crown prince  who has survived his machinations  returns to his homeland to avenge his parents as a masked vigilante 'Ajooba'.,,Amitabh Bachchan|Dimple Kapadia|Rishi Kapoor|Sonam|Shammi Kapoor|Ariadna Shengelaia|Saeed Jaffrey|Sushma Seth|Amrish Puri|Dalip Tahil|Georgi Darchiashvili|Zurab Kapianidze|Abesalom Loria|Tinnu Anand|,,12 April 1991 (India)
tt0155499,The story of Antarnaad is based on the work of Pandurang Shastri which over the last 36 years is revolutionizing the Indian countryside by transforming the lives of people in a way that can only be termed as miraculous. Today it affects the lives of over 5 million people and has changed the destinies of over 15 villages and towns. The story of the film is based on actual case studies of individuals and societies in two villages; One  a farming village and two a fishing village. The story of the film begins when three Swadhyayees go on a Bhaktipheri to two villages. The village infested by robbers takes too long to respond to these devotional hymes but another village  the fishery one  accepts them open heartedly and soon becomes a golden example of transformation itself. With the help of one of the swadhyayee's wife  they finally changes fate of second village as well.,The story of Antarnaad is based on the work of Pandurang Shastri which over the last 36 years is revolutionizing the Indian countryside by transforming the lives of people in a way that can...                    ,,Girish Karnad|Kulbhushan Kharbanda|Shabana Azmi|Om Puri|,,
tt0105271,Roja  a young woman born and brought up in Southern India  prays that the handsome young man coming to see her sister will be her future brother-in-law  only to have the tables turned on her when he openly choses her over her sister (as her sister loves another). So Roja marries Rishi and they leave the village to settle in the city  where both fall in love. Rishi  who works for the Indian Government  is instructed to go to the troubled state of Kashmir on a classified mission. Roja also goes along. Then her innocent world is shattered when Rishi is abducted and held for ransom by a group of jihadist militants who want an independent Kashmir and the release of a terrorist held by the Indian military forces. Will the passionate appeal of this young woman move cold and ruthless military and politician's hearts and minds? Two of the songs are worth remembering after watching the Hindi-dubbed version of the movie: "Dil hai chhotasa  chhotisi aasha  masti bhare man ki bholisi aasha  chand ...,A woman from a village in Tamil Nadu marries a sophisticated city dweller and moves with him to Kashmir  where all is rosy - until he gets kidnapped by militants.,,Arvind Swamy|Madhoo|Pankaj Kapur|Nassar|Shiva Rindani|Janagaraj|Vaishnavi|,11 wins & 1 nomination,15 August 1992 (India)
tt0402741,Sargam as a Dancer 1st lead heroine in this movie Trangle love story,Sargam as a Dancer 1st lead heroine in this movie Trangle love story,,Reema Lagoo|Kuldeep Mallik|Harish Patel|Sargam|,,
tt0327403,Animosity has existed between the families of Raj and Nikita's respective fathers. But their children have grown up without any knowledge of this animosity. They meet in college  and after a few misunderstandings both fall in love with each other. They plan to marry  and accordingly inform their respective families of their plans. Both the families view this alliance with anger  and refuse to bless the young couple. Raj and Nikita have one choice - marry the person their respective families' have selected for them - or elope.,Animosity has existed between the families of Raj and Nikita's respective fathers. But their children have grown up without any knowledge of this animosity. They meet in college  and after ...                    ,,Aamir Khan|Neelam Kothari|Deepak Tijori|Neeta Puri|Rakesh Bedi|Amita Nangia|Raju Shrestha|Jaya Mathur|Viju Khote|Mehmood Khan|Farhat|Dimple Shah|Rubina|G.P. Singh|,,18 April 1991 (India)
tt0359151,Unhappy with India's independence from the British  Raja Shamsher Singh and his goons  initially attempt to put their candidate  Shishupal  up for elections. But when opposed by Sangram Singh  they have him killed  and blame Pratap Singh. Sangram's wife  Bharati  rebels  becomes a bandit  and sends her son  Shakti  to Bombay so that he can study and return back to Ramgarh to oppose the tyrannical Shamsher  and have Pratap killed. Years later Shakti does return back but Bharati does not know that he has an hidden agenda - which does not include seeking vengeance from Pratap or Shamsher.,Unhappy with India's independence from the British  Raja Shamsher Singh and his goons  initially attempt to put their candidate  Shishupal  up for elections. But when opposed by Sangram ...                    ,,Tom Alter|Mahesh Bhatt|Poonam Dhillon|Rajiv Goswami|Bharat Kapoor|Kamini Kaushal|Anupam Kher|Manoj Kumar|Hema Malini|Mandakini|Monty|Monty Nath|Suresh Oberoi|Shiva Rindani|,,4 April 1991 (India)
tt0482669,Two children  Samson and Reshma Singh  grow up in Central India  and would like to remain together forever. However  Reshma's uncle  Mangha  has other plans for her  he assaults Samson  takes Reshma with him to the city. Years later  Samson and Reshma have both grown up  and live nearby  but are unaware of each other. Samson has already pledged his love for a young woman named Juliet  while Reshma is expected to marry Mangha's son  Sangha. Fate brings both Reshma and Samson together  and their love for each other is rekindled  much to the chagrin of Karan Singh  Reshma's brother and Mangha. Both plan a devious scheme to not only separate the two lovers  but also kill Samson in the process.,Two children  Samson and Reshma Singh  grow up in Central India  and would like to remain together forever. However  Reshma's uncle  Mangha  has other plans for her  he assaults Samson  ...                    ,,Hemant Birje|Sahila Chaddha|Goga Kapoor|Puneet Issar|Gurbachan Singh|Vishal Dutt|Baby Sonu|Samina|Kiran Kumar|Vikrant Dutt|Surya|Neeta Kapoor|Vijya Bans|Vidyashree|,,
tt0289686,Malti witnesses a physical altercation between her husband and Rai Bahadur Brijbhushan Sharma  as a result of which her husband gets knifed and killed. As she tries to take the knife out  the Police arrive  arrest her  and hold her in a cell. It is here that Brijbhushan visits her and warns her not to testify against him as he will kill her son  Raju. Malti accepts full responsibility of her husband's death  is found guilty  and sentenced to 14 years in jail. After her discharge  she is released and finds out that Raju is now known as Raja is very popular dancer and singer. She also gets to meet Radha and her brother  Dattu  who are looking after Raju  and hopes that her son will eventually marry Radha. She subsequently comes to know that Raju loves Priya  who is the daughter of none other than Brijbhushan. Malti is not ready to expose Brijbhushan as her husband's killer - she has other plans for him  and none of her plans include Priya as her future daughter-in-law.,A popular singer-dancer finds out that his current sponsor is the one who murdered his father and framed his mother for the murder.,,Akshay Kumar|Kirti Singh|Mohnish Bahl|Laxmikant Berde|Mahesh Anand|Gajendra Chouhan|Anjana Mumtaz|Dalip Tahil|Anand Balraj|Mohini|Sudhir Dalvi|Viju Khote|Gurbachan Singh|Ram Mohan|,,23 August 1991 (India)
tt0101432,Abandoned as a baby in a garbage bin by his biological parents; a boy faces the harsh realities of life and years later grows up to be a young man as a paid assassin  blackmailer  kidnapper and a rapist. One of his rape victim is Jyoti; who was deflower while she was getting marry to a doctor. Jyoti then takes up resident with a woman  Savitri  who happens to live right in the same village and across his place of dwelling. Her aspiration is to get him to marry her; all her attempts seems unsuccessful until she decides to fake pregnancy. That is when he decides to take her in; at first they live among ruins without any roof but eventually everything changes with patience and time. Jyoti even provide him with a name Deepak for others to address him. Jyoti and Deepak then get marry and soon are parents to a baby boy. After marriage; Deepak even give up crime but must clear his name when he stands accused of killing a politician named Abinandan Tiwari and a female named Kameshwari.,Abandoned as a baby in a garbage bin by his biological parents; a boy faces the harsh realities of life and years later grows up to be a young man as a paid assassin  blackmailer  kidnapper...                    ,,Rakesh Bedi|Juhi Chawla|Seema Deo|Rohini Hattangadi|Anil Kapoor|Viju Khote|Sudhir Pandey|Yunus Parvez|Amrish Puri|Ghanshyam Rohera|Ashok Saraf|Mahavir Shah|Satish Shah|,,
tt0404797,The story describes about the two lovers who are belongs to different social background and they plan to get marriage. They are prevented from doing so when a tantrik converts one of them into a snake at sunrise  and the other also into a snake  but at sunset.,A Tantrik converts two lovers into a snake  one at sunset and one at sunrise.,,Avinash Wadhavan|Shaheen|Anupam Kher|Kulbhushan Kharbanda|Paresh Rawal|Alok Nath|Aruna Irani|Rita Bhaduri|Deep Dhillon|Kunickaa Sadanand|Birbal|Mahender|,,26 April 1991 (Iceland)
tt0339992,,Add a Plot »,,Sadashiv Amrapurkar|Saahil Chadha|Aruna Irani|Archana Joglekar|,,
tt0172175,Sita lives a middle-class lifestyle with her retired and widowed schoolmaster dad  Ramdas. One day she is molested by Prakash and slaps him. A few days later  wealthy Ghanshyamdas  a former pupil of Ramdas  approaches him to ask for Sita's hand in marriage for his son. The marriage takes place  Sita re-locates to Prakash's house and family  consisting of Prakash's mom  Shanti; his married sister  Shobha  whose husband is Police Inspector Sudhir; a cousin brother  Amar; and Shanti's brother  Rakesh  who had also attempted to molest Sita. Shanti and Shobha had wanted Prakash to get married to wealthy & gorgeous Sonia  are quite peeved with Sita  they abuse her both physically and verbally  while Prakash makes it clear that he only married her to get even for getting slapped. Things get worse after Ghanshyamdas passes away  and the rest of the family  save for Amar  attempt to burn Sita. Amar comes to her rescue  and together they conceive a plot to get even as wealthy Kamini and her ...,Sita lives a middle-class lifestyle with her retired and widowed schoolmaster dad  Ramdas. One day she is molested by Prakash and slaps him. A few days later  wealthy Ghanshyamdas  a former...                    ,,Bhanupriya|Govinda|Juhi Chawla|Gulshan Grover|Anand Balraj|Ajit Vachani|Shobha Pradhan|Sahila Chaddha|Shashi Puri|Ram Mohan|Dinesh Hingoo|,,23 August 1991 (India)
tt0363583,Shiva is an escaped convict who is looking for a suitable place to hide from the police. His adventures lead him to end up in a rural region which happens to be the main target of bandits and wild animals - with no one who can stop them from looting and killing the residents there. Shiva finds that he can take refuge there. His methods of solving the issues get him well respected by the residents who regard him as god without knowing that Shiva has an ulterior motive.,Shiva is an escaped convict who is looking for a suitable place to hide from the police. His adventures lead him to end up in a rural region which happens to be the main target of bandits ...                    ,,Dharmendra|Dimple Kapadia|Sonam|Aditya Pancholi|Sadashiv Amrapurkar|Gulshan Grover|Joginder Shelly|Kunickaa Sadanand|Shreeram Lagoo|A.K. Hangal|Sulabha Deshpande|Dinesh Hingoo|Brahmachari|A.A. Deepak|,,29 March 1991 (India)
tt0186857,The only daughter of the Chief of a band of gypsies  Reshma is strangely drawn to the only son of a rich and wealthy man  Kunverji. Strangely enough also  she finds out that Kunverji has drawn a portrait of her's even before they met each other. When Kunverji looks into this further  he finds that both he and Reshma are lovers from a past birth  and they were fated to meet in this birth  as they were unable to wed each other in the last birth. This fascinates both of them  however  Reshma's and Kunverji's dads are furious at this  and attempt to make sure that the two are separated. Reshma has been promised to wed Shakti Singh; and Kunverji is to wed  Neha. Will these two lovers be separated again during this birth?,The only daughter of the Chief of a band of gypsies  Reshma is strangely drawn to the only son of a rich and wealthy man  Kunverji. Strangely enough also  she finds out that Kunverji has ...                    ,,Rishi Kapoor|Sridevi|Kulbhushan Kharbanda|Gulshan Grover|Pran|Raza Murad|Sudhir Pandey|Anjana Mumtaz|Sharat Saxena|Ram Mohan|Renu Arya|Madhu Malhotra|Rajan Haksar|Birbal|,,
tt0101244,Gifted with powers to oversee incidents much before they happen; Devi attempts to uncover the secrets of her sister Rama's death whose body was discovered in one of the walls of her multi-millionaire husband  Ram Kumar bungalow. Devi's investigations lead her to discover that Ram Kumar was involved in the death of her sister - while she has another vision - such a vision that will make her a target by an unstoppable assassin.,A young  clairvoyant woman has a vision of a murder and sets out to uncover the truth before the killer finds her.,,Jackie Shroff|Madhuri Dixit|Javed Jaffrey|Laxmikant Berde|Moon Moon Sen|Sabeeha|Ajit Vachani|Jay Kalgutkar|Neelam Mehra|Shashi Kiran|Shivaji Satam|Mahavir Shah|Kanti Karan Dharni|Raja Duggal|,1 nomination,31 May 1991 (India)
tt0101733,Pooja  a rich and spoilt child  runs away from the yacht of her dad for her love- a movie star. On her way to mumbai (bombay in this film)  she meets Raghu (amir khan) in a bus  and soon has to rely on him for the safe arrival of hers to mumbai. Raghu has money in his mind. He has a plan to get rich  but love strikes them and they both fall for each other...,Runaway heiress in search of her beloved falls in love with another man on the way.,,Aamir Khan|Pooja Bhatt|Anupam Kher|Sameer Chitre|Tiku Talsania|Rakesh Bedi|Virendra Saxena|Avtar Gill|Mushtaq Khan|Javed Khan|Shammi|Amrit Patel|Shubha Khote|Rajesh Puri|,1 win & 3 nominations,12 July 1991 (India)
tt0231520,Rajanna and Geeta arrive in the city with the hope of building a cozy little home. When they find their dream house  their happiness knows no bounds. Things are fine till  one day  a loud workshop opens up next door.,Rajanna and Geeta arrive in the city with the hope of building a cozy little home. When they find their dream house  their happiness knows no bounds. Things are fine till  one day  a loud workshop opens up next door.,,Naseeruddin Shah|Deepti Naval|,,
tt0340112,Major Anand aided by 3 other military commandos  Karan  Salim & Ranvir undertakes a mission to bring to justice an arms dealer and drugs-smuggler  Munna. Things goes out of hand when Munna retaliates by shooting at Major Anand  wounding his left leg  and escaping with a scar on his face. Anand is then forced to retire only to open up a garage. Then word came in that Anand is shot dead  the commandos take part in his funeral  only to open up inquiry where they find out that a gangster named Babila may be responsible for the Major's death but they also find out that the day in question Babila was in police custody. Eventually the commandos decides to stay on and plan their way forward in locating the real killer(s).,Major Anand aided by 3 other military commandos  Karan  Salim & Ranvir undertakes a mission to bring to justice an arms dealer and drugs-smuggler  Munna. Things goes out of hand when Munna ...                    ,,Shabana Azmi|Sanjay Dutt|Ekta Sohini|Sonam|Mohsin Khan|Shafi Inamdar|Dinesh Anand|Paresh Rawal|,,
tt0187004,Raja Jaichand rules as a dictator in a small Indian town and kills people for his will.Veeru and Dheeru two kind hearten con men live with Gayatri and take her as sister.They get her married to Inspector Arjun Tange.Soon life takes a turn when Veeru and Dheeru are put in jail for a murder  after their release they are sent on a mission to free Raja Jaichand's town from his evil activities.Veeru and Dheeru get a shock to see a widowed Gayatri in the town who has gone insane.Rasbari tells them that Arjun had come to town to end Raja's empire but got killed by him living Gayatri insane.Veeru and Dheeru then realize why they were chosen for this mission.,Raja Jaichand rules as a dictator in a small Indian town and kills people for his will.Veeru and Dheeru two kind hearten con men live with Gayatri and take her as sister.They get her ...                    ,,Dharmendra|Vinod Khanna|Sridevi|Rajinikanth|Jaya Prada|Swapna|Sadashiv Amrapurkar|Kulbhushan Kharbanda|Rajendra Nath|Brahmachari|A.K. Hangal|Amrit Pal|Bhushan Tiwari|Gautam Sarin|,,22 February 1991 (India)
tt0246567,Circa British Rule in India  a man vows to make his only surviving son  Narayan  alias Nani  a Brahmachari to atone for the deaths of five of his children. He takes this child to a remote village in Karnataka  South India  where he leaves his 11 year old son in the care of a learned Archarya  Udup Pandit. Here Nani gets to meet two other disciples of the Archarya  as well as his widowed daughter  Yamuna  and another male by the name of Shrikar Upadhyay  who also teaches the British how to read and write in Hindi. The Archarya goes away for a few days  and when he returns nothing is the same anymore. His daughter is pregnant  the villagers are all set to remove her from the village  they are also angry with him for refusing Yamuna to follow the traditional way a Hindu widow. The Archarya must also decide what is to be done with Yamuna as it is up to him now to decide her fate  not that he has many choices - for the prescribed Hindu punishment for this is - death.,Circa British Rule in India  a man vows to make his only surviving son  Narayan  alias Nani  a Brahmachari to atone for the deaths of five of his children. He takes this child to a remote ...                    ,,Sulabha Arya|Vijay Kashyap|Anubhav Mishra|Nana Patekar|K.K. Raina|Rajshree Sawant|,4 wins,
tt0101887,Wealthy and orthodox Thakur Ajit Singh is quite apprehensive about his daughter's Radha marriage when he find out that she is in love with a poor man named Shyam - then all restrictions are placed on her not to meet with Shyam but Radha is adamant which forces Ajit to take strict measures by getting Shyam beaten and imprisoned. But the major draw-back involve in this scenario is when Ajit starts to mislead his loved ones that Radha is marry to Shyam.,Wealthy and orthodox Thakur Ajit Singh is quite apprehensive about his daughter's Radha marriage when he find out that she is in love with a poor man named Shyam - then all restrictions are...                    ,,Vivek Mushran|Manisha Koirala|Dalip Tahil|Gulshan Grover|Sushma Seth|Beena Banerjee|Reema Lagoo|Danny Denzongpa|Paintal|Harish Patel|Sonika Gill|,,
tt0359168,Amar comes from the village to the city in order to seek medical treatment for his mother; as soon as he reaches the city he is robbed of his money. Fortunately for him Ajay manages to come to his rescue securing his belonging. Then one day Amar attempt to prevent Ajay from committing a robbery only to get Ajay arrested by the police; he then swears to avenge this. Shortly after Amar is forced to take to crime in order to acquire huge sums of money for his mother's operation. Time passes and Ajay gets released from jail; it is here he thinks about closing in on Amar only to learn that Amar is in love with his sister  Dr. Pooja. Ajay not only objects to their marriage but openly threatens Amar forcing the couple to elope and get marry. Unfortunately after the marriage Pooja gets raped and killed - while the police hold Amar responsible for this carnage  Ajay wants to utilize this opportunity to kill him.,Amar comes from the village to the city in order to seek medical treatment for his mother; as soon as he reaches the city he is robbed of his money. Fortunately for him Ajay manages to come...                    ,,Sanjay Dutt|Sonam|Chunky Pandey|Shilpa Shirodkar|Kader Khan|Kiran Kumar|Gulshan Grover|Anjana Mumtaz|Sushma Seth|Kunickaa Sadanand|Shakti Kapoor|Asha Singh|Poonam Shetty|Viju Khote|,,3 May 1991 (India)
tt1692184,Widower Jeevanlal gets arrested for assaulting a Pharmacist as he is unable to afford medicines to treat his ill daughter  Guddu. Subsequently jailed  his repeated and vain attempts to escape only end up increasing his sentence  leaving Guddu to fend on her own. Years later he will re-surface as a wealthy male and prospective Mayor known simply as J.V.; while Guddu will be living two lives - one as the single mother of a young child  Kiran; and the other as a gun-toting alcoholic prostitute known as Bulbul.,Widower Jeevanlal gets arrested for assaulting a Pharmacist as he is unable to afford medicines to treat his ill daughter  Guddu. Subsequently jailed  his repeated and vain attempts to ...                    ,,Rajesh Khanna|Ashok Kumar|Farha Naaz|Sadashiv Amrapurkar|Jeetendra|Raza Murad|Chandrashekhar|Anand|Bhima|Bunty|Baby Guddu|Jabbar|Kamaldeep|Shubha Khote|,,
tt0371631,Dacait Jagira (Amrish Puri) has terrorized the entire country-side with his raids and cruelty. On one such encounter he kills Gopal's mother  leaving him an orphan. Durga (Rohini Hattangadi) takes care of Gopal and raises him as her own son  Birju. Years pass by  Gopal (Raj Babbar) and Birju (Vinod Khanna) have grown up. While another band of dacaits is raiding their village  the leader Sohn Kanwar (Sahila Chaddha) is about to kill Birju  when she is told that his mother is Durga  and she spares him  due to Durga being the wife of Dara (Dara Singh)  another dacait. This revelation unleases a tide of hate against Birju and Durga  and they are forced to leave the village. To make matters worse  Gopal disowns any relationship he has had with both of them  and wants to marry Madhu (Amrita Singh)  who loves Birju. Gopal becomes a police inspector  and Birju is forced to bear arms and become a dacait. Birju also brings Madhu with him  and this does not fit in with Sohn Kanwar's plans that ...,Dacait Jagira (Amrish Puri) has terrorized the entire country-side with his raids and cruelty. On one such encounter he kills Gopal's mother  leaving him an orphan. Durga (Rohini Hattangadi...                    ,,Vinod Khanna|Amrita Singh|Sahila Chaddha|Rohini Hattangadi|Asrani|Dara Singh|Amrish Puri|Raj Babbar|Shakti Kapoor|Sanjeeva|Jayshree T.|Ashalata Wabgaonkar|Satish Shah|Jankidas|,,6 September 1991 (India)
tt1028545,,Add a Plot »,,Krishna|Saathi Ganguly|Suresh Oberoi|Archana Puran Singh|Raza Murad|Ranjeet|Bindu Kamat|Prakash|Pramod Moutho|G.P. Singh|Juned Riaz|Mahendra|Ram P. Sethi|Brijesh Tiwari|,,
tt0464969,,Add a Plot »,,Raj Babbar|Mohsin Khan|Sujata Mehta|Sangeeta Bijlani|Saeed Jaffrey|Satyendra Kapoor|Anjan Srivastav|Gurbachan Singh|Brijesh Tiwari|Nishigandha Wad|Paresh Rawal|,,
tt0121352,Orphan Chander Prakash is employed as a menial laborer in a timber mart; he meets with wealthy Chandni only to fall in love with her and the marriage is arranged with the blessings of Chandni's parents. Unfortunately on the day of the marriage Chander meets with a vehicle accident and is believe to be dead but in reality he is rescued from drowning by a gypsy  Henna Khan who reside in Jhelum  Pakistan with her widowed father  Khan Baba; three brothers Ashraf  Razzak and Zaman along with Razzak's wife Najma. Chander is nurse by Henna and the village doctor  Bibi Gul until his health improve and he is able to use his legs to move around. Unfortunately Chander suffers from memory loss and is able to retain only the word  'Chand' short for Chandni so much that Henna and her loved ones starts to call him Chand. Meanwhile Henna starts to fall in love with Chand and their marriage are arranged only to invite the wrath of police officer Shahbaaz Khan who himself has already marry twice and ...,Orphan Chander Prakash is employed as a menial laborer in a timber mart; he meets with wealthy Chandni only to fall in love with her and the marriage is arranged with the blessings of ...                    ,,Rishi Kapoor|Zeba Bakhtiar|Ashwini Bhave|Saeed Jaffrey|Farida Jalal|Kulbhushan Kharbanda|Kiran Kumar|Reema Lagoo|Raza Murad|Dilip Dhawan|Arun Verma|Tina Ghai|Vishwa Mehra|Arun Bakshi|,1 win & 2 nominations,28 June 1991 (India)
tt0102071,A wealthy and cruel businessman  Bhaktawar lord over a dockyard making all the workers his slaves. All the workers will work but no one will entail a salary  the union leader Tiger opposes this and protests and is eventually silenced by Bhaktawar. Tiger is unable to take any drastic step against Bhaktawar because Pratab  Tiger's dad is Bhaktawar bodyguard. Taking advantage of Tiger weakness  Bhaktawar eventually murder Pratab publicly thus enraged Tiger who eventually murder Bhaktawar  setting the dockyard on fire and escape from the police. Years later Tiger is now known as Shekhar  a respected man with two brothers Kumar and Vijay. Tiger must now ensure that his past life is buried and ensnared a bright future for his two brothers.,A wealthy and cruel businessman  Bhaktawar lord over a dockyard making all the workers his slaves. All the workers will work but no one will entail a salary  the union leader Tiger opposes ...                    ,,Amitabh Bachchan|Rajinikanth|Govinda|Kimi Katkar|Deepa Sahi|Shilpa Shirodkar|Danny Denzongpa|Anupam Kher|Kader Khan|Romesh Sharma|Annu Kapoor|Shiva Rindani|Asha Sharma|Deepak Shirke|,3 wins & 3 nominations,1 February 1991 (India)
tt0214775,,Add a Plot »,,Salim Fateh|Baby Vijaya|Anil Dhawan|Rita Bhaduri|Sharat Saxena|Syed Mustafa|K. Amar|Varalakshmi G.|Anand|Chakrapani|Radhakrishnan|,,16 August 1991 (India)
tt0363658,,Add a Plot »,,Jackie Shroff|Varsha Usgaonkar|Aditya Pancholi|Ekta Sohini|Sadashiv Amrapurkar|Anand Balraj|Charan Raj|,,
tt0260286,,Add a Plot »,,Vishnuvardhan|Sangeeta Bijlani|,,
tt0398134,A musical love story of two couples who attend the same college and have to face many reality as they go through a road that is called life. But at last they were being convince on the positive side on life to begin there new era of love and music.,A musical love story of two couples who attend the same college and have to face many reality as they go through a road that is called life. But at last they were being convince on the ...                    ,,Kavita Kapoor|Amita Nangia|Kunickaa Sadanand|Shammi|Archana Puran Singh|,,1991 (India)
tt0376620,Shankar  a country fellow  lives with his widowed step mother and two step brothers Balwant and Birju. Shankar loves his step mother and brothers as his own. After Shankar's marriage  his wife Savitri takes care of Balwant and Birju as her own sons. Shankar sends Balwant to the city for higher studies by selling all his property. However  when Shankar returns  he brings his wife along with him  much to the shock of Shankar and Savitri. Watch what happens when Balwant's newly wedded wife refuses to adjust to the simple village life and tries to break the joint family built by the love and care of Shankar and Savitri.,Shankar  a country fellow  lives with his widowed step mother and two step brothers Balwant and Birju. Shankar loves his step mother and brothers as his own. After Shankar's marriage  his ...                    ,,Rajesh Khanna|Rishi Kapoor|Raj Kiran|Moushumi Chatterjee|Meenakshi Sheshadri|Prem Chopra|Kader Khan|,,
tt0172646,Alcoholic  arrogant  and a slacker  Atmaram  though coming from a poor family  has visions of grandeur  and believes that everyone else is subordinate to his wishes and instructions. This lands him in hot water with his employer  Seth Usman  and as a result he loses his job. Unable to support his family  namely his wife  Laxmi  and two grown sons  Ravi and Vijay  he starts living at home  dependent on his sons' incomes. Then fate delivers a cruel blow to Atmaram  leaving him alone and desolate. He decides to atone for his mistakes  but will he able to convince others of his good intentions  who are weary of him  and fear that this may be another ploy on his part to fool them again.,Alcoholic  arrogant  and a slacker  Atmaram  though coming from a poor family  has visions of grandeur  and believes that everyone else is subordinate to his wishes and instructions. This ...                    ,,Govinda|Juhi Chawla|Raj Kiran|Shoma Anand|Gulshan Grover|Kader Khan|Shakti Kapoor|Asrani|,,
tt1571204,Follows Police Officer Siddarth whose aim is to live with honesty and respect as taught by his constable father.,Follows Police Officer Siddarth whose aim is to live with honesty and respect as taught by his constable father.,,Jackie Shroff|Sangeeta Bijlani|Gulshan Grover|Shakti Kapoor|Amjad Khan|Raza Murad|Paresh Rawal|Goga Kapoor|Sadashiv Amrapurkar|Ishrat Ali|Harish Patel|Brando Bakshi|Rakesh Bedi|Birbal|,,21 June 1991 (India)
tt0102201,Arrested for a wide variety of infringements of the Indian Penal Code  Karan  Kishan and Arjun recount to the Court how two of them were adopted and nursed by a saintly woman  Sarita Devi; how they fell in love with Tara  Sheetal and Sagarika respectively; how they took to crime; the transformation of a oil merchant to Hitler and Shri Ravan; and how they ended up being arrested by the police and in the present predicament.,Arrested for a wide variety of infringements of the Indian Penal Code  Karan  Kishan and Arjun recount to the Court how two of them were adopted and nursed by a saintly woman  Sarita Devi; ...                    ,,Vinod Khanna|Dimple Kapadia|Rajinikanth|Sanjay Dutt|Kimi Katkar|Sangeeta Bijlani|Shakti Kapoor|Sushma Seth|Kader Khan|Kiran Kumar|Anil Dhawan|Bharat Kapoor|Mehmood Jr.|Anjana Mumtaz|,,1 March 1991 (India)
tt0102119,In order to continue suppressing the workers in his company; multi-millionaire  Din Dayal gets a union leader and his wife murdered. When inspector Indrajeet attempts to arrest Dayal his daughter  Shanti intervenes. This angers Indrajeet whose beloved is also Shanti and he decides to cut all connections from her. Indrajeet adopts the daughter  Neelu of the diseased union leader and years later after his retirement from police service attempts to bring her up. Indrajeet gets Neelu marry to Vijay but calamity destructs the couple when they are killed by a group of young boys. Indrajeet lodges a complaint with the police but instead of arresting the assailants the police commissioner closes the case forcing Indrajeet to take the law into his hands.,In order to continue suppressing the workers in his company; multi-millionaire  Din Dayal gets a union leader and his wife murdered. When inspector Indrajeet attempts to arrest Dayal his ...                    ,,Amitabh Bachchan|Jaya Prada|Kumar Gaurav|Neelam Kothari|Sadashiv Amrapurkar|Avtar Gill|Saeed Jaffrey|Kader Khan|,,
tt0439639,Jagmohan (Utpal Dutt) wants his womanizing son  Raja (Shekar Suman) to marry and settle down. He asks Raja to go and see Hema (Sudha Chandran)  and if he finds her compatible  they can get married. But Raja asks his servant and confidante  Abdul Malik (Satish Shah) to switch places with him  and both attend to see the girl in question  not knowing that their prank will result in Pinky (Meera Madhuri) getting pregnant  and the finger pointing at Abdul Malik.,Jagmohan (Utpal Dutt) wants his womanizing son  Raja (Shekar Suman) to marry and settle down. He asks Raja to go and see Hema (Sudha Chandran)  and if he finds her compatible  they can get ...                    ,,Radha Asrani|Birbal|Sudha Chandran|Sudhir Dalvi|Utpal Dutt|Lilliput|Meera Madhuri|Arun Mathur|Manju Mishra|Sushmita Mukherjee|Satish Shah|Asha Sharma|Shekhar Suman|,,
