imdb_id,story,summary,tagline,actors,wins_nominations,release_date
tt0139157,Dr. Dharmesh (Rajendra Kumar) and Sita (Meena Kumari) are in love  and hope to marry on Dharmesh's return from abroad. When Dharmesh returns  he is devastated to find that Sita has married someone else. He then decides to devote the rest of his life at a cancer clinic. One of his patients is Ram (Raaj Kumar)  who is critically ill  and has to be operated upon. Things progress well  until Dharmesh meets Ram's wife - none other than Sita. Dharmesh now has to battle with his conscience  and his medical ethics to save Ram or to let him pass away  so that he can marry Sita.,Dr. Dharmesh (Rajendra Kumar) and Sita (Meena Kumari) are in love  and hope to marry on Dharmesh's return from abroad. When Dharmesh returns  he is devastated to find that Sita has married ...                    ,,Meena Kumari|Rajendra Kumar|Raaj Kumar|Mehmood|Shubha Khote|Manmohan Krishna|Achala Sachdev|Randhir|Sunder|Krishna Kumari|Santhini|Ram Mohan|Keshav Rana|,2 wins & 6 nominations,
tt0056866,Ramdas is a trusting individual  and trusts everybody around him. When times turn bad for him  he entrusts the life of his son  Bansi  to his trusted employee  Ronaklal  and departs. He regularly sends money to Ronaklal to provide for the upkeep of his son  but Ronaklal uses this money to educate his son  Deepak  keeps Bansi uneducated  and makes him do a lot of manual work. Years pass by  Ronaklal is now crippled  and is dependent on Bansi  as Deepak has left him  got married to a wealthy girl  and lives with his in-laws. Ronaklal is unable to show his face to Ramdas  and avoids him  and Bansi has grown up without knowing who his real father is. Will Ronaklal be able to tell Ramdas the truth when he returns  or will be just let Deepak be the sole heir to all the estate and the property?,Ramdas is a trusting individual  and trusts everybody around him. When times turn bad for him  he entrusts the life of his son  Bansi  to his trusted employee  Ronaklal  and departs. He ...                    ,,Guru Dutt|Asha Parekh|Mehmood|Sudesh Kumar|Kanhaiyalal Chaturvedi|Nana Palsikar|Shivraj|Om Prakash|Neena|Sulochana Chatterjee|Lalita Pawar|Shubha Khote|Sai|,,2 September 1963 (India)
tt0254164,Shyampur-based Vaid  the father of assertive Padma  is approached by the local Zamindar  who proposes marriage between Padma and his oppressive son  Vikram  to which he agrees. On the day of the wedding  she finds that she is to wed Raghu  the older semi-senile son. Though her father is ready to call off the wedding  she goes ahead and re-locates to live in the palatial house of the Zamindar. Shortly thereafter  she will soon find that her husband is being ill-treated and her attempts to assert his right will pit her not only against her benevolent father-in-law  but also against her abusive mother-in-law and Vikram himself.,An assertive village-belle weds a semi-senile male and is abused by her in-laws.,,Guru Dutt|Feroz Khan|Nasir Hussain|Agha|Mukri|Randhir|Shivraj|Badri Prasad|W.M. Khan|Radheshyam|Nazir Kashmiri|Lalita Pawar|Pratima Devi|Manorama|,1 nomination,1 April 1964 (India)
tt0213524,Bombay-based Ashok is a fast-talking conman who will do anything for a quick buck: cheat  steal and even sell a laundry receipt as a lottery ticket. He has  however  written to his village-based mother that he is the owner of the Taj Mahal Hotel and is very wealthy  though he lives in a small room in a chawl. Ashok meets with Seema and they fall in love. Seema has another admirer in Kumar  who will do anything to marry Seema. He arranges so that Ashok's mother comes to know the truth about her son and Ashok's carefully-constructed world of lies and deceit comes crashing down.,An inveterate con man falls in love and realizes the error of his ways after his mother comes to know the truth about him.,,Shammi Kapoor|Saira Banu|Niranjan Sharma|Mohan Choti|Tun Tun|Rashid Khan|Charlie Walker|Jugal Kishore|Shyamlal|Anand Joshi|Santosh Kumar|Lalita Pawar|,,
tt0213542,,Add a Plot »,,Helen|Paidi Jairaj|Niranjan Sharma|,,
tt0364232,,Add a Plot »,,Dharmendra|Supriya Choudhury|Sailesh Kumar|Tarun Bose|Agha|Manorama|Madhuri|,,
tt1323568,,Add a Plot »,,Dara Singh|Chandrashekhar|Master Bhagwan|Parveen Choudhary|Helen|Rajan Kapoor|Uma Dutt|Shree Bhagwan|Hari Malik|Ram|Bihari Singh|Akbar Bakshi|H. Shukla|Jaggi|,,1963 (India)
tt0057024,Shekhar's (Raj Kapoor) maternal grandmother Nani (Lalita Pawar) is a very loving person  and loves Shekhar dearly as a mother. She is also very religious and firm in her beliefs. She believes that every man must have a male heir to carry on the family's name. Therefore  she will only permit Shekhar to marry a woman who will bear him a son. Shekhar presents his Nani with Sunita (Waheeda Rehman)  the girl he plans to marry. Nani finds out that Sunita cannot bear any children and disapproves of her. Shekar and Sunita marry anyway  and to pacify Nani  pretend that a friend's son is their's. But for how long will the shrewd Nani allow the wool to be pulled over her eyes?,Shekhar's (Raj Kapoor) maternal grandmother Nani (Lalita Pawar) is a very loving person  and loves Shekhar dearly as a mother. She is also very religious and firm in her beliefs. She ...                    ,,Raj Kapoor|Waheeda Rehman|Lalita Pawar|Sulochana Chatterjee|Mridula Rani|Vishwa Mehra|Mehar Banu|Jagdish Raj|Radheshyam|Tun Tun|Raj Kishore|,,
tt1286525,,Add a Plot »,,Shree Bhagwan|Anita Guha|Sheila Kashmiri|Krishna Kumari|Mahipal|Mukri|Babu Raje|Ratnamala|,,
tt0056998,In a mansion  filled with guests and decorated for a wedding  two men struggle over the possession of a revolver. A shot rings out and to the horror of the assembled throng  a lady falls  dying. She is the mother of one of the protagonists and her deathbed confession is the key that unravels the complicated events that led up to this tragic climax - a tale that involves switched identities  multiple disguises  an arranged marriage  attempted murder  heartless cruelty  rapacious greed and (for good measure) a dancing girl whose mother (were she around) would have good reason to suspect her condition.,An impoverished widowed Hindu nanny brings up an abused and abandoned Muslim lad.,,Raj Kapoor|Nutan|Agha|Pran|Leela Chitnis|Nasir Hussain|Sabita Chatterjee|Babloo|Shivraj|Hari Shivdasani|Padmini Priyadarshini|Mumtaz Begum|,,
tt0231853,,Add a Plot »,,Shakila|Mehmood|Om Prakash|Johnny Walker|Sheila Kashmiri|Purnima|Shammi|Anwar Hussain|Brahm|Amar|Altaf|Dilip Dutt|Baby Devika|Jeevan Kala|,,19 December 2000 (Kuwait)
tt0268342,Harishchandra Khanna lives a wealthy lifestyle in Meerut  India with his wife  Maya  seven daughters  and one son. His eldest daughter has been married to a young man from Lucknow  Gopal. Harish is by profession a motor mechanic and runs his own thriving business left to him by his father-in-law. Harish only comes home on Friday evening  and leaves for work early on Monday morning. His wife  widowed sister  and nephew  Jaggu  are used to his being away for 4 days. He is delighted when he finds out that he is going to be the father of his 9th child. shortly after the birth  Harish finds out that his daughters  Kamini and Kiran  are in love with Ravinder and Mohan respectively. While Ravinder is a college professor  who lives with his station master dad  Ram Swarup; Mohan is the only son of the college principal. Harish also finds out that his nephew  Jaggu  is in love with Rekha  who is Ram's daughter. He decides to finalize all three marriages and invites all young men and woman  ...,Harishchandra Khanna lives a wealthy lifestyle in Meerut  India with his wife  Maya  seven daughters  and one son. His eldest daughter has been married to a young man from Lucknow  Gopal. ...                    ,,Ashok Kumar|Nirupa Roy|Pushpavalli|Rajesh Kumar|Bharati Malwankar|Sudesh Kumar|Indrani Mukherjee|Manoj Kumar|Rajshree|Mehmood|Shubha Khote|Bipin Gupta|Vandana|Niranjan Sharma|,,
tt0389067,,Add a Plot »,,Indira Bansal|Dingoo|Gajinder|Mohammad Ghouse|Ibnehasan|Jabbarbhai|Jani|Riyaz Khan|Vijay Kumar|Waheeda Rehman|Nirupa Roy|Shammi|Saudagar Singh|Tun Tun|,,
tt0175608,In order to disprove the prophecy of his Raj-Jyotsi  the Maharaja sends his soldiers to kill every newborn child in the region. One lower-caste woman hides her male baby in a basket and sets it afloat. The child is then found and adopted by the childless wife of upper-caste Thakur Ranjit Singh  and named Amar. 18 years later he grows up to be a muscle-man  comes to the rescue of Rajkumari Padma  is welcomed by the Maharaja and hired as a developer  and both fall in love - much to the chagrin of Mantri who wants to wed her. He finds out about Amar's low-caste birth  complains to the Maharaja  who not only has Amar but also his biological mother as well as foster parents jailed. Amar is then pitted against several wrestlers but emerges victorious. Mantri then uses deceit by drugging him  has him chained  and used as a captive slave abroad a ship. When Mantri proposes marriage with Padma  the Maharaja refuses  and the former has him imprisoned  takes over the kingdom  and is all set to ...,A lower-caste male falls in love with an upper-caste princess.,,Dara Singh|Mumtaz|Minoo Mumtaz|Kamran|Randhir|Shyam Kumar|Ratnamala|Kamal Mehra|Praveen Paul|Uma Dutt|Habib|Baburao Pahelwan|Vishwas Kunte|Jamal|,,23 November 1963 (India)
tt0268331,Widowed Shanta Mehra lives an impoverished lifestyle in a village along with her son  Kamal  and pretty daughter  Sharda. She has mortgaged her house and belongings so that her son could study  get a job and improve their lifestyle. He does do well in his studies  as well as gets a decent job in Bombay  and she starts to plan his marriage. To her surprise  he shows up with a woman  Mona  and informs her that he has married her. She reluctantly welcomes her  and borrows money for a feast for the community - only to find that Kamal and Mona are leaving. Shortly thereafter  she stops receiving any monies from him but refuses to write to him for assistance. Then a few months later  she receives a letter from Mona that Kamal is seriously ill  and she and Sharda rush off towards Bombay. Watch what happens when the duo reach their destination and the impact their visit has on Kamal  Mona  as well as Mona's friends  and neighbors.,An impoverished widow is humiliated by her son and his new wife.,,Manoj Kumar|Sudesh Kumar|Randhir|Shivraj|Mehmood|Johnny Walker|Savitri|Rajshree|Shyama|Minoo Mumtaz|Leela Mishra|Uma Khosla|Lalita Pawar|,1 nomination,1 January 1963 (India)
tt3466966,,Add a Plot »,,Mahipal|Vijaya Choudhury|Babloo|,,
tt0234070,A story of a educated boy who falls in love with a village girl,A story of a educated boy who falls in love with a village girl,,Ashim Kumar|,,
tt0057162,A young Indian newlywed finds his independent wife troublesome and seeks help and advice from his overbearing mother  a supposedly worldly wise friend  an American seeker of enlightenment and a swami.,A young Indian newlywed finds his independent wife troublesome and seeks help and advice from his overbearing mother  a supposedly worldly wise friend  an American seeker of enlightenment and a swami.,,Shashi Kapoor|Leela Naidu|Durga Khote|Achala Sachdev|Harindranath Chattopadhyay|Pahadi Sanyal|Romesh Thapar|Walter Woolf King|Patsy Dance|Indu Lele|Prayag Raj|Pinchoo Kapoor|Praveen Paul|Usha Amin|,,February 1966 (UK)
tt0154912,,Add a Plot »,,Nisar Ahmad Ansari|Helen|Pradeep Kumar|Nilofer|Shakila|,,1 January 1963 (India)
tt0139402,Risking his life and separating from his family from the events of 1947 partition in post-independent India  Puran rescues Neelu and her widower father  Bhairavdas. In turn  the later hires him on his farm in Shikhpur not knowing that Puran is deeply in love with his daughter. Then Neelu finds an injured male  who is later identified as Kamal  and they permit him to live with them. He recuperates and both Neelu and he fall in love much to the chagrin of Thakur Manohar who wants to wed her  and attempts to kill Kamal on two occasions. Bhairavdas wants the police to arrest Manohar  but before that could happen Kamal departs for Bombay  leaving a note for Neelu - clarifying that he is a convicted killer who is on the run from the law  but Neelu does not get to read this note  as Puran suppresses it. Neelu's health suffers  and she is diagnosed with thrombosis of the heart and must avoid any emotional involvement. Puran is then sent to Bombay to locate Kamal  and he does so. It is here ...,An ailing woman unknowingly falls for an escaped convict.,,Dev Anand|Meena Kumari|,,
tt3628778,,Add a Plot »,,Uma Dutt|Anita Guha|Rajan Haksar|Indira|Mahipal|Ratnamala|,,
tt0056232,Raj Kumar is a wealthy businessman and dislikes everything ugly. When his wife  Kamla  becomes pregnant and gives birth to an ugly son  he asks the attending Dr. Mathur to inform his wife that their child was still-born. Dr. Mathur places the child in the hands of Rahmat and his wife  Naseeban  who welcome him with open arms. But misfortune follows them  as the child  who is named Pyare  accidentally burns their dwelling down  killing Naseeban. Rahmat then re-locates to his village when he teaches Pyare the skills required to play musical instruments and sing. Years later  Rahmat passes away  and informs Pyare that he is really a Hindu. Dr. Mathur fills the rest of the blanks for Pyare  and arranges a song and dance play and hopes that Raj will overcome his dislike for his now-grown son. But that does not happen  instead  Raj offers to pay some compensation so that Pyare can look after himself. When Pyare goes to Raj to return the money  Kamla sees him and asks him not to leave and ...,Raj Kumar is a wealthy businessman and dislikes everything ugly. When his wife  Kamla  becomes pregnant and gives birth to an ugly son  he asks the attending Dr. Mathur to inform his wife ...                    ,,Ashok Kumar|Pradeep Kumar|Asha Parekh|Kanhaiyalal Chaturvedi|Achala Sachdev|Ishwarlal|Tarun Bose|Iftekhar|Paro|Maruti|,,
tt1151366,Kumar lives a poor lifestyle in a village in India along with his mom  dad  Badri  and a younger brother  Arun. Kumar studies in Bombay  and is in love with wealthy Prabha  whose dad approves of him  and is even willing to loan him money to go abroad for further studies. But before the marriage could take place  Badri passes away  and as a result Kumar returns to the village so that Arun can go to Bombay  study  and make a better life for the entire family  leaving behind a heartbroken Prabha. Years later Kumar and Prabha are fated to meet again. This time Prabha will be a married woman - married to Bombay's Public Prosecutor  Mathur - who is prosecuting Kumar for using a gun to kill a woman named Kalpana!!,Kumar lives a poor lifestyle in a village in India along with his mom  dad  Badri  and a younger brother  Arun. Kumar studies in Bombay  and is in love with wealthy Prabha  whose dad ...                    ,,Pradeep Kumar|Pran|Agha|Paro Devi|Laxmi Chhaya|Manmohan Krishna|Ashim Kumar|Madhumati|Kumari Naaz|Padmadevi|Badri Prasad|Surekha|Asit Kumar Sen|Johnny Whisky|,,
tt0242760,Paras (Mahipal) is lost at sea when his father's ship enters into a storm. Paras is rescued by a poor villager  who brings him up as his own. Paras grows up and accomplishes himself as a swordsman and a singer. His fame soon reaches the palace  and the emperor summons him to sing for him  which he does. Pleased with his singing  the emperor asks him for a wish  and Paras asks for the hand of his daughter (Gitanjali). Enraged  the emperor decides to punish Paras. When his plans do not succeed  he plans to kill Paras  however  Paras escapes  and in the bargain ends up rescuing the the princess  who falls in love with him. Appearing defeated  the emperor asks Paras to seek a rare gem  and if he does so  then only can be marry his daughter. Paras agrees  but he has no clue as to the whereabouts of this rare gem  neither does anyone he knows.,Paras (Mahipal) is lost at sea when his father's ship enters into a storm. Paras is rescued by a poor villager  who brings him up as his own. Paras grows up and accomplishes himself as a ...                    ,,Gitanjali|Mahipal|Nalini Chonkar|Maruti|Uma Dutt|Naazi|Aruna Irani|Jugal Kishore|Shekhar Purohit|Ajit Soni|Helen|Jeevan Kala|,,
tt0057356,,Add a Plot »,,Sunil Dutt|Nanda|Om Prakash|Agha|Preeti Bala|Nana Palsikar|Chandrima Bhaduri|Moni Chatterjee|Aruna Irani|Samar Chatterjee|Sarita Devi|Bagla|Surekha Pandit|Kusum Thakur|,,
tt0362023,Based in Santa Cruz  Bombay  Usha undertakes to look after her family consisting of her widowed mother and younger brother  Ashish  and even decides to not marry her army officer sweetheart  Captain Rajesh  so that she can look after them. Rajesh is called to the front in Korea  her mom passes away  and she brings up Ashish on her own. Years later  Rajesh has still not returned  Ashish gets married to Kamla  much to Usha's chagrin. Shortly after the marriage  Kamla humiliates Usha and she decides to leave. The question remains where will a lone woman re-locate  and what prevented Ashish from coming to her assistance.,Based in Santa Cruz  Bombay  Usha undertakes to look after her family consisting of her widowed mother and younger brother  Ashish  and even decides to not marry her army officer sweetheart...                    ,,Mala Sinha|Raaj Kumar|Ashish Kumar|Johnny Walker|Shammi|Mukri|Tun Tun|Sushil Kumar|Mumtaz Begum|Dubey|Leela Mishra|Nasreen|,,
tt0133188,Powerful and mighty Rustom Zabuli (Prithviraj Kapoor) of Iran while on a visit to India rescues a horse-drawn carriage of Shehzadi Tehmina (Suraiya). Impressed by his strength  the Shehzadi offers to employ him  but Rustom refuses. The Shehzadi has his horse abducted and brought to her palace  Rustom follows. Once there  the Shehzadi confesses her love for Rustom  and Rustom too falls in love with her. They are married with great pomp. Due to war in Iran  Rustom must return to defend his king. The Shehzadi's enemies plot to overthrow her father and her  but Shehzadi manages to escape. She gives birth to a son. She must never reveal her husband's true identity to her son or else he will be killed. So Rustom's son  Sohrab (Premnath) grows up without any knowledge of his mighty and famous father. The Shehzadi's enemies now aware of Sohrab  who has acquired his father's strength and might  plot to make both father and son fight  a fight from which only one man can emerge alive and ...,Powerful and mighty Rustom Zabuli (Prithviraj Kapoor) of Iran while on a visit to India rescues a horse-drawn carriage of Shehzadi Tehmina (Suraiya). Impressed by his strength  the Shehzadi...                    ,,Prithviraj Kapoor|Suraiya|Prem Nath|Mumtaz|Sajjan|P. Kailash|Hiralal|Azaad Irani|Shah Agha|S. Nazir|Murad|Badri Prasad|Lillian|Vinita Nair|,,21 June 1967 (India)
tt0176128,,Add a Plot »,,Sandhya|Lalita Pawar|Prashanth|Mumtaz|Ulhas|M. Rajan|Manmohan Krishna|Lalita Kumari|Baburao Pendharkar|Keshavrao Date|,,
tt0374146,Kaalu lives a poor lifestyle with his widowed mom  an unmarried school-going sister  Sona  and a younger brother  Birju. Kaalu makes a living driving a horse-carriage (tonga)  and the family lives a hand to mouth existence. Most of Kaalu's earnings are spent on medications for his ailing mother  and fees & books for Sona and Birju. His mother decides to lend a hand  does some work at a construction site  and tragically passes away. Sona completes her education and falls in love with a wealthy young man named Raju. When Kaalu finds out  he goes to Raju's dad  who is none other than Kaalu's employer  who refuses to accept Sona as his daughter-in-law  but subsequently changes his mind  apologizes to Kaalu and both decide on an early marriage. While Kaalu is grateful that Sona's future in-laws are not taking any dowry  he decides to marry off his only sister in style and give a big party. The question remains - where will Kaalu get the money to host this reception?,Kaalu lives a poor lifestyle with his widowed mom  an unmarried school-going sister  Sona  and a younger brother  Birju. Kaalu makes a living driving a horse-carriage (tonga)  and the ...                    ,,Raaj Kumar|Nishi|Kumari Naaz|Kewal Kumar|Indira|Helen|Johnny Walker|Mahendra|Jagdish Raj|Raju|Radheshyam|Sudesh Kumar|C.S. Aasie|Hari Mehta|,,
tt0276438,Twin brothers realize that the older sister they thought dead is in fact alive  whereupon they embark on a quest to save her from the lecher who has her in his thrall.,Twin brothers realize that the older sister they thought dead is in fact alive  whereupon they embark on a quest to save her from the lecher who has her in his thrall.,,Rishi Kapoor|Sulakshana Pandit|Prem Chopra|Asrani|Aruna Irani|,,
tt0778828,Circa the Mughal rule in the Persian Gulf in Baghdad  the Badshah is killed by his very own brother  his wife put to death  and their new-born child is to be captured and killed by none other than his uncle. But Rustom-E-Baghdad  who has sworn to protect the Badshah and his family  abducts the child  and flees from the kingdom with the new Badshah's soldiers hot on his trail. Mortally wounded on his death-bed  the Rustom asks his son  Dara  to take care of the young prince and ensure that he comes to no harm. Dara promises and watches sadly as his father passes away. Now it is Dara's turn to be on the run along with the young prince in his arms. The Badshah announces a hefty reward of 5000 ashrafis to the one who brings in Dara and the young prince dead or alive. The question remains  how long will Dara continue to elude the Badshah  his soldiers  as well as greedy bounty hunters  who will not rest until they have Dara and the young prince killed  and their lifeless bodies brought ...,Circa the Mughal rule in the Persian Gulf in Baghdad  the Badshah is killed by his very own brother  his wife put to death  and their new-born child is to be captured and killed by none ...                    ,,Dara Singh|Chandrashekhar|Vijaya Choudhury|Shakeela Bano Bhopali|Polson|Master Bhagwan|Rajan Kapoor|Shashimala|Shree Bhagwan|Hari Dass Shukla|Deochand|Bihari Singh|Maya|Sumithra|,,
tt0152400,It was based on Abbas's own story One Thousand Nightson a Bed of Stones  which describes the struggle in the life of pavement dwellers in the backdrop of rapid industrialization.,It was based on Abbas's own story One Thousand Nightson a Bed of Stones  which describes the struggle in the life of pavement dwellers in the backdrop of rapid industrialization.,,David Abraham|Anwar Hussain|Manmohan Krishna|Nana Palsikar|Dilip Raj|Dilip Roy|,2 wins & 4 nominations,
tt0158314,Hoping to impress a wealthy woman named Nita  unemployed and impoverished Bombay-based engineer  Dinesh  is instead embarrassed but redeems himself by getting hired by her father  Hiralal  for a project in Poona. En-route by a state transport bus  his baggage gets switched with a female passenger's. The bag  which is dramatically dropped  contains Rs.1 Lakh and Dinesh gets arrested and is interrogated extensively by the police  who believe he is concealing the rest of the Rs.4 Lakhs as well as who his partners were. Nita attempts to seek bail but before she can  she finds out that Dinesh has not only escaped from prison with the help of an inmate  Mangal Singh  but has subsequently killed himself.,An impoverished Engineer in love with a wealthy woman goes on the run after becoming a suspect in a bank robbery.,,Ashok Kumar|Pradeep Kumar|Shakila|Sheikh Mukhtar|Johnny Walker|Helen|Anwar Hussain|Amar|Shakeela Bano Bhopali|Rajan Haksar|Masood|Genius|Shakeel Nomani|M.A. Latif|,,1 January 1963 (India)
tt0057699,Bombay-based Commercial Pilot  Anilkumar Sahni  while being held in a prison cell  reflects on his romance and subsequent marriage with Paris-born Neena - much to the chagrin of his wealthy widower father  Rai Bahadur Gyanchand Sahni. The couple live harmoniously together and become parents of Rita and Pavan. He introduces his wife to his friends  Kewal Kapoor and Ashok Srivastava  and while he is away on a 4 month trip overseas  Ashok and Neena become friendly and have an affair. When he returns  he notices the change  is enraged  borrows a gun from Kewal and goes to confront Ashok. The confrontation results in the latter's death  and Anilkumar's arrest. His father engages the services of Advocate Buom Kesh Mukherjee  while the Public Prosecutor  Ali Khan  is all set to present evidence and argue that the accused be sentenced to death.,A commercial pilot is arrested and charged with killing his wife's lover.,,Ashok Kumar|Sunil Dutt|Leela Naidu|Motilal|Rehman|Rajendra Nath|Shashikala|Hari Shivdasani|Mohsin Abdullah|Iftekhar|Baby Farida|Raja Amrohi|Manmohan|Shakeel Ahmed|,,
tt0447559,In search of love  a millionaire leaves his palatial home and roams the town disguised as a tramp. He meets and falls in love with a gypsy girl. But  trouble follows in the form of a carnival owner.,In search of love  a millionaire leaves his palatial home and roams the town disguised as a tramp. He meets and falls in love with a gypsy girl. But  trouble follows in the form of a carnival owner.,,Shashi Kapoor|Ragini|Agha|Jayshree Gadkar|Jeevan|Vishi Kapoor|Kundan|Samson|Kamal Mehra|Mirajkar|M. Kumar|Moni Chatterjee|Sajjan|Asit Kumar Sen|,,
tt0055783,After a lusty Thakur rapes a young girl  she kills herself. Thereafter  the Thakur is killed by what the local people call the girl's vengeful spirit. Then the Thakur's son is also killed in a similar way. Thereafter the brother of the Thakur is also killed. The grandson of the Thakur  Kumar Vijay Singh (Biswajeet) returns from abroad to claim his ill-fated legacy. He is warned to stay away from the grounds that have killed his ancestors  but he intends to find out who or what is behind the killings  and hires a private detective  Gopichand Jasoos (Asit Sen). Kumar meets with Radha (Waheeda Rehman)  the daughter of the local doctor  Ramlal Vaid (Manmohan Krishan)  and both eventually fall in love. Then a man is found dead wearing the clothes of Kumar Vijay  and Kumar Vijay must now decide to stay away from his new residence  or continue to live there  and fear for his life everyday until death.,After a lusty Thakur rapes a young girl  she kills herself. Thereafter  the Thakur is killed by what the local people call the girl's vengeful spirit. Then the Thakur's son is also killed ...                    ,,Biswajit Chatterjee|Waheeda Rehman|Manmohan Krishna|Madan Puri|Sajjan|Asit Kumar Sen|Lata Sinha|Dev Kishan|Mira Mukherjee|Ranu|Manohar Gir|Maqbool|Singh|Prakash|,4 wins & 3 nominations,1962 (India)
tt0056379,Sita devi is a very strict aunt for a number of young ladies  and does not allow them to fraternize with males. Along comes Pritam disguised as an elderly Professor Khanna to break every possible rule of the aunt.,Sita devi is a very strict aunt for a number of young ladies  and does not allow them to fraternize with males. Along comes Pritam disguised as an elderly Professor Khanna to break every ...                    ,,Shammi Kapoor|Kalpana|Lalita Pawar|Parveen Choudhary|Salim|Pratima Devi|Rashid Khan|Bir Sakuja|Bela Bose|Ratnamala|Ratan Gaurang|Gopal|Tun Tun|Iftekhar|,1 win & 4 nominations,11 May 1962 (India)
tt0244409,Renu lives a poor lifestyle with her mom  dad and a brother. Her dad decides to travel to Africa so that he can earn enough money to send his son to study engineering  so that he can find employment abroad. But fate has other plans when one day Renu's brother returns home sick from college  and shortly thereafter passes away. His shocked father books a seat on a plane to attend his son's funeral  but the plane crashes killing everyone on board. Shattered and devastated  Renu decides to hide her dad's death from her ill and fragile mom  and goes along pretending that her father is still alive. She obtains employment and through her earnings convinces her mom that her dad is regularly sending money. Then things brighten up when a homeless young man  Anand  enters her life  both fall in love with each other and want to get married. But once again fate plays a cruel joke on Renu as she subsequently finds out that Anand is not who he claims to be  but is in fact  a playboy  the grandson  ...,Renu lives a poor lifestyle with her mom  dad and a brother. Her dad decides to travel to Africa so that he can earn enough money to send his son to study engineering  so that he can find ...                    ,,Dev Anand|Sadhana|Nasir Hussain|Sandhya Roy|Mukri|Leela Chitnis|Indira|Sova Sen|Parvatibai|Sabina|Mehar Banu|Ajay Kumari|Anwar Hussain|Hari Shivdasani|,,
tt0250339,Wayward  brash  and disobedient Mohan (Shammi Kapoor) is sent by his angry dad Diwan Badriprasad (Ulhas) to a retired army captain Dayaram (Om Prakash) to learn some discipline and respect. But Mohan asks his friend Anokhe (Mehmood) to switch places with him  and Anokhe agrees to do so. Mohan meets with Meena (Mala Sinha)  who lives with her blind dad (Manmohan Krishan). Anokhe is welcomed as Mohan by Captain Dayaram and his daughter Malti (Shubha Khote) in their household. Eventually both Malti and Anokhe fall in love. Things start to get even more muddled when Captain Dayaram finds out that Anokhe is married to another woman  and that Anokhe drives a rickshaw. The police are notified and they are asked to arrest Mohan - they arrest 3 Mohans. Who is the real Mohan?,Wayward  brash  and disobedient Mohan (Shammi Kapoor) is sent by his angry dad Diwan Badriprasad (Ulhas) to a retired army captain Dayaram (Om Prakash) to learn some discipline and respect....                    ,,Shammi Kapoor|Mala Sinha|Mehmood|Shubha Khote|Pran|Om Prakash|Ulhas|Mohan Choti|,1 win,
tt0055930,The movie was shot in an era when educated people in cities were getting influenced by the western culture hence the people from rural areas who placed a lot of importance to values and culture  strongly abstained from marrying into city people's homes. Geeta is a girl from a well to do family and is well educated  her parents had brought up her with traditional values and respect for those values. After her graduation  her parents decide to marry her off with Ratan Chowdhury  the son of a zaminder  who had the mind frame that a highly educated wife would be incapable of handling and managing a home  specially in a joint family. Later he marries Geeta but his mentality and the talk of others stop him from accepting her. He disowns her and poor Geeta has to go back to her parents' house. Even after lot of insistence from her parents and friends she refuses to remarry. Instead she continues her studies to become a doctor. After garnering a degree in medical science she goes back to ...,The movie was shot in an era when educated people in cities were getting influenced by the western culture hence the people from rural areas who placed a lot of importance to values and ...                    ,,Mumtaz Begum|Leela Chitnis|Prem Chopra|Helen|Nasir Hussain|Manoj Kumar|Mumtaz|Sunder|,,
tt0206554,Chaudhary Shambhunath (Balraj Sahni) considers the accumulation of wealth to be more important than education. He condones his sister's inattention at school and consequently she grows up "anpadh" (illiterate). When she finds herself married to a bibliophile her problems really begin. Unable to read the poetry her husband loves and being a rotten cook too  she becomes despised by her husband and her in-laws. Circumstances conspire to leave her homeless  husbandless and pregnant. Narrowly escaping from the attentions of a panderer she falls amongst friends and  with the birth of her daughter  she starts on the long road to redemption. An entertaining plea for education in general and for the education of girls in particular.,A wealthy  pampered and illiterate woman faces many challenges after her marriage.,,Mala Sinha|Balraj Sahni|Dharmendra|Shaminder|Nasir Hussain|Dhumal|Bindu|Shashikala|Amarnath|Mohan Choti|Ram Mohan|S.K. Prem|Mumtaz Begum|Kusum Thakur|,3 nominations,
tt3562392,,Add a Plot »,,Chanda|Nalini Chonkar|Manher Desai|Jagdish Kamal|Nazir Kashmiri|Sheila Kashmiri|Master Kiran|Jugal Kishore|Majnu|,,
tt0368239,Tanu was born dumb  and it was through a miracle at a Hindu temple that he got his voice back. His vocal talents did not go unnoticed by Sage Haridas  who decided to make him his disciple  and asked him and his childhood sweetheart  Hansa  to live with Mohammed Khauj  and then trains him. Years later  Tanu has grown up  and is ready to get married to Hansa  but instead is asked by Mohammad to attend to Raja Ramchandra's palace and live there. After some time he is referred to as Sangeet Shiromani Tansen  & told that he can marry Hansa now  however  before that could happen  he is summoned to sing for Shahenshah Jalaudin Akbar. A heartbroken Tansen re-locates to Delhi  and is so depressed that he loses his voice  which is restored after Hansa joins him. Akbar is all set to permit the duo to get married  it is then Hansa witnesses Tansen not only being very intimate with a dancer  Naaz Praveen  but quite unconcerned about Mohammad's failing health  and decides to leave him. The question...,Tanu was born dumb  and it was through a miracle at a Hindu temple that he got his voice back. His vocal talents did not go unnoticed by Sage Haridas  who decided to make him his disciple  ...                    ,,Bharat Bhushan|Anita Guha|Mukri|David Abraham|D.K. Sapru|Sabita Chatterjee|Kumar|,,
tt0878098,,Add a Plot »,,Asha Parekh|Manoj Kumar|,,
