crew_id,name,born_year,death_year,profession,known_for
nm1151372,K.B. Tilak,1926,2010,director|producer|actor,tt0327024|tt7284340|tt0333105|tt0328159
nm1154600,Chandan Arora,\N,\N,editor|editorial_department|camera_department,tt0296574|tt0251756|tt1029231|tt1573482
nm1158077,Niranjan,\N,\N,director|assistant_director|writer,tt4773892|tt0364640|tt0353582|tt0045529
nm1159647,Punit Malhotra,\N,\N,director|assistant_director|writer,tt1667838|tt2275794|tt0248126|tt0347304
nm1160075,Mohanji Prasad,\N,\N,director|producer|writer,tt0231214|tt5216698|tt0311029|tt0267742
nm1160119,Rajat Rakshit,\N,\N,director|writer,tt1995418|tt0405856|tt0359875|tt0361601
nm1160321,Din Dayal Sharma,\N,\N,writer|director|assistant_director,tt0268146|tt0082644|tt0293589|tt0077168
nm1160374,Tarun Mansukhani,\N,\N,assistant_director|director|actor,tt0213890|tt1185420|tt0172684|tt0248126
nm1162002,Manish Jha,1978,\N,director|writer|actor,tt0379375|tt3224258|tt0953306|tt0318161
nm1162601,Rajasekhar,\N,\N,director|writer|cinematographer,tt1394224|tt0362674|tt4246776|tt0323163
nm1163386,Kumar Bhatia,\N,\N,writer|director|actor,tt0317355|tt2504274|tt1604826|tt0388554
nm1163799,Ujjwal Chatterjee,\N,\N,writer|director|producer,tt0312664|tt0489582|tt1407929|tt3209244
nm1164074,Sunder Dar,\N,\N,writer|director,tt0178196|tt0360463|tt0316506
nm1165295,Irshad,\N,\N,miscellaneous|director|writer,tt0319020|tt0316733|tt0479747|tt0053999
nm1165505,Dinkar Kapur,\N,\N,assistant_director|director,tt0316911|tt0106333|tt2388817|tt0211634
nm1165583,Rajbans Khanna,\N,\N,director|writer|producer,tt0317595|tt0312836
nm1167431,Subhash Sonik,\N,\N,assistant_director|director|art_department,tt0359619|tt0384915|tt0118654|tt0315893
nm1167982,Vijay Talwar,\N,\N,director|producer,tt0316190|tt0246456
nm1177989,Yusuf Khan,\N,\N,editor|sound_department|composer,tt0297983|tt0107311|tt0116690|tt0371775
nm1178654,Sanjay Jha,\N,\N,actor|director|assistant_director,tt0248185|tt3631212|tt0330783|tt0238936
nm1179457,Milap Zaveri,\N,\N,writer|director|actor,tt0347278|tt8202612|tt0294662|tt2792284
nm1180881,Raja Bundela,\N,\N,actor|director|producer,tt5784778|tt0392625|tt1942975|tt3111548
nm1181506,A. Jagannathan,\N,\N,director,tt0274351|tt0319621|tt0324217|tt0764655
nm1183478,Sunil Sharma,\N,\N,cinematographer|producer|miscellaneous,tt1471247|tt2728318|tt2437954|tt0319500
nm1184301,Ameerjan,\N,\N,director|writer,tt3269138|tt10122590|tt0320698|tt0248428
nm1184733,Ajit Singh Deol,\N,\N,actor|producer|director,tt0216110|tt0302952|tt0445085|tt0243639
nm1186384,Narendra Suri,\N,\N,director|producer|assistant_director,tt0051842|tt0387050|tt0139548|tt0824414
nm1186435,Rajnish Thakur,\N,\N,writer|director|actor,tt0349333|tt2232524|tt0847180|tt0461125
nm1187736,Anand Sagar,\N,\N,producer|director|miscellaneous,tt8230598|tt0147811|tt0362057|tt0361313
nm1188219,Ashok Kumar,\N,\N,director,tt0319623|tt0269110|tt0292277|tt3715280
nm1188796,M.K. Burman,\N,\N,director|art_director|assistant_director,tt0047561|tt0048181
nm1189376,Sanjay Gadhvi,\N,\N,director|writer|actor,tt1034449|tt0441048|tt0322653|tt0422091
nm1191447,Manibhai Vyas,\N,\N,director,tt1286628|tt0420096|tt0358102|tt0389370
nm1193115,Amit Kumar,\N,\N,director|writer|assistant_director,tt0397941|tt2198235|tt4005402|tt9805612
nm1194317,Sukhwant Dhadda,\N,\N,director|writer|producer,tt7509968|tt0977643|tt7503806|tt5255974
nm1194320,Rahul Dholakia,\N,\N,director|writer|producer,tt1637718|tt3405236|tt0433425|tt1309561
nm1196386,Jaideep Sen,\N,\N,assistant_director|director,tt1182908|tt1029231|tt0254481|tt0116690
nm1196413,Shrikant Sharma,\N,\N,assistant_director|producer|director,tt1692075|tt0114231|tt1002963|tt0217608
nm1196622,Balraj Tah,\N,\N,director|writer|producer,tt0322814
nm1200832,Mani Shankar,\N,\N,writer|director|special_effects,tt0313844|tt1287847|tt0366985|tt0444913
nm1201484,Irfan Khan,\N,\N,assistant_director|director|producer,tt0208903|tt0364134|tt0362798|tt0483239
nm1201747,Ashim Ahluwalia,\N,\N,director|writer|cinematographer,tt6926486|tt1629715|tt0326257|tt0478176
nm1202980,Hasnain Hyderabadwala,\N,\N,director|assistant_director|editorial_department,tt1603862|tt5032360|tt0995827|tt0833484
nm1203138,Kabir Khan,\N,\N,director|producer|writer,tt0770214|tt2016894|tt0325413|tt3863552
nm1203774,K. Pappu,\N,2005,director|writer|producer,tt0316827|tt0172617|tt0358261|tt0114225
nm1203918,Ravi Rai,\N,\N,assistant_director|director|writer,tt0402796|tt0861703|tt0321067|tt2674286
nm1204361,Amit Suryavanshi,\N,\N,director,tt0112308|tt1294177
nm1206032,Dilip Shankar,\N,\N,director|writer,tt2158633|tt0172089|tt0378155|tt0845503
nm1206356,Jeetu Arora,\N,\N,assistant_director|director|actor,tt8523124|tt1900118|tt4107858|tt0435390
nm1207038,Ajay Kashyap,\N,\N,director|writer|cinematographer,tt0361761|tt0359168|tt0110795|tt0361904
nm1207055,Bolu Khosla,\N,\N,assistant_director|producer|director,tt0073569|tt0060689|tt0367918|tt0232081
nm1207480,Aditya Raj,\N,\N,assistant_director|actor|director,tt0101283|tt0459652|tt0808457|tt5024066
nm1207750,Umesh Ghadge,\N,\N,director|assistant_director|production_manager,tt1395054|tt0195231|tt0422091|tt4668742
nm1209849,Ejaz Gulab,\N,\N,stunts|director|actor,tt2359810|tt0986264|tt0315642|tt0169102
nm1210614,Prawaal Raman,\N,\N,writer|director|assistant_director,tt0296574|tt1883121|tt4024944|tt4552486
nm1210683,Howard Rosemeyer,\N,\N,miscellaneous|actor|director,tt5165344|tt4169250|tt0151150|tt3338188
nm1212237,Ravi Kumar,1971,\N,director|writer|producer,tt0488928|tt0839742|tt0392105|tt0327054
nm1213991,Virendra Sharma,\N,\N,director|actor|art_department,tt3672774|tt2742580|tt2531986|tt0359143
nm1216990,Nabh Kumar 'Raju',\N,\N,director|writer|assistant_director,tt9777478|tt9592292|tt0418598|tt0226786
nm1220090,Subhash Sharma,\N,\N,director,tt0361046
nm1221101,Kulbhushan,\N,\N,director,tt0177491
nm1221187,Hasrat Lucknowi,\N,\N,director|writer|producer,tt0177474|tt2162651
nm1221485,Pattanna,\N,\N,director,tt0049138
nm1222110,S.M. Yusuf,\N,1994,director|producer|actor,tt1134641|tt0395459|tt0381051|tt0432813
nm1223294,Homi Adajania,\N,\N,director|writer|actor,tt3142688|tt0412308|tt2168910|tt5542802
nm1223541,Mandi Burman,\N,\N,director|producer,tt0054059
nm1223594,Ajit Chakraborty,\N,\N,producer|director,tt0139027|tt0268519|tt0050587|tt0357433
nm1223910,Sujoy Ghosh,1966,\N,writer|director|producer,tt0347278|tt1821480|tt8130968|tt1227762
nm1224164,Latif Khan,\N,\N,assistant_director|director,tt0079963|tt0349618|tt0085361|tt0176105
nm1224429,Nitya Mehra,\N,\N,director|assistant_director|writer,tt0454876|tt5197544|tt2792284|tt0461936
nm1224555,Jagdish Nirula,\N,\N,director|actor|assistant_director,tt0474877|tt0316268|tt0426253|tt0878098
nm1224744,R.K. Rakhan,\N,\N,writer|director,tt0056232|tt0271587|tt0425385
nm1224879,Pradeep Sarkar,1955,\N,director|writer|producer,tt0985636|tt0437407|tt5669082|tt3495000
nm1224934,Rajendra Sharma,\N,\N,director|actor,tt0158457|tt6131618|tt6128850|tt0373800
nm1224987,Alo Sarkar,\N,\N,director|actor|writer,tt0055411|tt1219315|tt0050484|tt0061467
nm1226506,Nadeem Khan,1951,\N,cinematographer|camera_department|director,tt0302058|tt0396255|tt0109010|tt0157451
nm1231581,Sushen Bhatnagar,\N,\N,director|writer|producer,tt1094444|tt0329620|tt10747058|tt1887817
nm1234320,M.R. Shahjahan,\N,\N,assistant_director|director|producer,tt0176016|tt2033947|tt0083987|tt1204913
nm1235947,Jayprakkash Shaw,\N,\N,director|assistant_director|writer,tt0447890|tt10667122|tt0343064|tt0114316
nm1242250,Amol Shetge,\N,\N,director|writer|actor,tt0841153|tt9777766|tt0459475|tt1034394
nm1242277,Sunhil Sippy,\N,\N,director|writer|producer,tt0271197|tt5775220
nm1242455,Suparn Verma,1974,\N,writer|director|actor,tt0490170|tt1201557|tt0366630|tt0331453
nm1244682,Nari Ghadiali,1917,\N,director|miscellaneous,tt0381316|tt0378134|tt0379872|tt0376638
nm1244760,Amole Gupte,\N,\N,actor|writer|director,tt1907761|tt1274295|tt7291466|tt0986264
nm1247781,Gurudev Bhalla,\N,\N,assistant_director|director|producer,tt0156891|tt0107060|tt0156659|tt0284479
nm1248288,Rajiv Goswami,\N,\N,actor|director|editor,tt0242568|tt0233464|tt0371058|tt0359151
nm1248879,Deepak Pawar,\N,\N,director|writer|actor,tt0403200|tt2009434|tt0376080|tt1663647
nm1249945,Shaad Ali,\N,\N,director|actor|writer,tt7690638|tt1334470|tt0448206|tt0833476
nm1253364,S.K. Subash,1959,2016,director,tt2015304|tt2459460|tt0450577|tt0333368
nm1260157,Seema Bhargava,\N,\N,actress,tt0315642|tt3495030|tt6967980|tt6971752
nm1260347,Coca Cola,\N,\N,actor|director|producer,tt0361508|tt0368825|tt0061366|tt0454506
nm1263094,Johny Bakshi,\N,\N,producer|actor|miscellaneous,tt0366939|tt0308417|tt1633212|tt0286505
nm1264481,Ken Ghosh,\N,\N,director|writer|producer,tt1392744|tt0362771|tt9778022|tt0422236
nm1266372,Adam Bhala Lough,1979,\N,director|writer|producer,tt0337585|tt4423066|tt6333062|tt0853157
nm1267029,Hriday Shetty,\N,\N,director|assistant_director,tt0439754|tt0364604|tt9199210|tt1281838
nm1269122,Prem Lalwani,\N,\N,producer|writer|director,tt0178185|tt0446889|tt0172519|tt0349122
nm1272846,Bobby Raj,\N,\N,producer|director|writer,tt0339936|tt0495893|tt0362213|tt0361904
nm1275430,B.K. Dubey,\N,\N,miscellaneous|assistant_director|director,tt0351700|tt0078418|tt0072860|tt0275489
nm1277085,Manoj Punj,1970,2006,director|writer,tt1620971|tt0449221|tt0308875|tt0892113
nm1278662,Himanshu Brahmbhatt,\N,\N,assistant_director|director,tt0156985|tt0443208|tt0101733|tt0341639
nm1280563,Dilip Naik,\N,\N,assistant_director|director|editorial_department,tt0341496|tt0072860|tt0427400|tt0078418
nm1287649,Sabir Khan,\N,\N,assistant_director|director|soundtrack,tt4864932|tt3142232|tt6117702|tt1144804
nm1288535,Sharad Sharan,\N,\N,editor|director|producer,tt2658984|tt1669165|tt1066433|tt4268852
nm1293225,Omung Kumar,\N,\N,art_department|art_director|production_designer,tt0375611|tt6265988|tt5120640|tt3001638
nm1297859,Tanvir Ahmed,\N,\N,director|producer,tt2952750|tt4201936|tt2728258|tt0402740
nm1300011,Sadaqat Hussein,\N,\N,director|assistant_director,tt0346733|tt0099869
nm1301877,B. Krishna Rao,\N,\N,writer|director,tt0346870
nm1302401,Chandrakant Singh,\N,\N,director|producer|writer,tt4811706|tt8512694|tt1137979|tt1947973
nm1306582,Sameer Sippy,\N,\N,assistant_director|director|miscellaneous,tt0323013|tt1185420|tt2876408|tt4979160
nm1310829,Kushan Nandy,\N,\N,director|producer|writer,tt0449982|tt6220856|tt0349058|tt6711660
nm1314446,Satya Gopal Bhatnagar,\N,\N,director,tt0350525
nm1315895,Shantilal Soni,\N,\N,director|producer|writer,tt0357926|tt0386664|tt1286636|tt0358147
nm1319149,Pradip Jain,\N,\N,director,tt0352809
nm1319205,Pavan Kaul,\N,\N,director|assistant_director,tt3197802|tt0448413|tt2801992|tt1214948
nm1319220,Fuwad Khan,\N,\N,cinematographer|director|camera_department,tt0813996|tt1280558|tt1408029|tt0348843
nm1320327,Manoj Tyagi,\N,\N,writer|director,tt0363409|tt0443708|tt0457875|tt1127870
nm1321189,D. Rajendra Babu,\N,2013,director|writer,tt4978228|tt5762158|tt4975852|tt0367828
nm1321895,Nazir,\N,\N,director|producer,tt0353233|tt0268631|tt0364218
nm1322099,Akiv Ali,\N,\N,editor|editorial_department|director,tt2082197|tt2905838|tt5460276|tt2178470
nm1322477,Abhishek Chaubey,\N,\N,writer|director|assistant_director,tt2675978|tt0488414|tt1345777|tt4434004
nm1323642,Govind Menon,\N,\N,director|actor|assistant_director,tt0345102|tt0279986|tt0451639|tt0349679
nm1328135,Kanti Shah,\N,\N,director|producer|writer,tt1027835|tt0396805|tt0396491|tt0363406
nm1328817,Kabir Sadanand,\N,\N,actor|director|producer,tt3683702|tt0430480|tt1442583|tt8649832
nm1329166,Raja Menon,\N,\N,writer|director|producer,tt5745450|tt0354405|tt1202517|tt4387040
nm1331153,Satish Rajwade,\N,\N,director|writer|actor,tt5190944|tt7748494|tt1822266|tt0273849
nm1333986,Susi Ganesan,\N,\N,director|writer|assistant_director,tt2066062|tt0356178|tt1855400|tt7505152
nm1334468,Samir Karnik,\N,\N,director|writer|producer,tt0349703|tt1512321|tt0845494|tt1114725
nm1335378,V.K. Prakash,\N,\N,director|actor|writer,tt1471234|tt4760108|tt8016662|tt0356624
nm1335734,Sunil Sikand,\N,\N,assistant_director|director|writer,tt6352572|tt0356602|tt0079963|tt0359582
nm1338317,K.C. Agarwal,\N,\N,director,tt0178179|tt0358054
nm1338320,Ramesh Ahuja,\N,\N,assistant_director|director,tt0360712|tt0363773|tt0364048|tt0363959
nm1338381,D.S. Azad,\N,\N,director,tt2437560|tt0357821|tt1265654|tt2779306
nm1338477,Shriram Bohra,\N,\N,director,tt1587430|tt0357827
nm1338698,Mahesh Dattani,\N,\N,writer|director|actor,tt0355740|tt5085386|tt0419974|tt0373779
nm1338734,Raman B. Desai,\N,\N,director,tt0389485|tt0375992|tt0388822|tt0389191
nm1338845,Mahmood Farooqui,\N,\N,director|actor|writer,tt1447508|tt1659205|tt0355740
nm1338988,Ram Govind,\N,\N,writer|actor|director,tt0337578|tt0155079|tt0448812|tt0374115
nm1339049,Harbans,\N,\N,director|miscellaneous|actor,tt2651826|tt0155898|tt0357875|tt0387411
nm1339136,Suresh Issar,\N,\N,director,tt0357651
nm1339221,Kaushalraj Batra,\N,\N,producer|director|assistant_director,tt0080775|tt2619976|tt0154206|tt0357451
nm1339261,Bhisham Kohli,\N,\N,actor|director|producer,tt0360718|tt0374016|tt0357602|tt1206654
nm1339428,Kamal Majumdar,\N,\N,director|actor|writer,tt1593727|tt0358042|tt1584005|tt0317088
nm1339776,Ramesh Puri,\N,\N,director|assistant_director|actor,tt0430282|tt0357879|tt0379853|tt0178177
nm1339788,Ved Rahi,\N,\N,writer|director|assistant_director,tt0061206|tt0303187|tt0147811|tt0357826
nm1339858,Probir Roy,\N,\N,assistant_director|actor|director,tt0357472|tt0074503|tt0157451|tt0055783
nm1339877,S.M. Sagar,\N,\N,director|producer,tt1227152|tt0357963|tt0483298|tt1534389
nm1340064,S.U. Syed,\N,\N,director|camera_department,tt0357709|tt0391720|tt1315590|tt4428606
nm1342923,Lalit Marathe,\N,\N,director|writer|soundtrack,tt2032530|tt0341266|tt0367110|tt4059976
nm1345841,Feroz Chinoy,\N,\N,director,tt0408695|tt0398320|tt0358971|tt2448408
nm1345999,N.V. Deshpande,\N,\N,director|producer,tt0359634
nm1346458,S.M. Iqbal,\N,\N,writer|director|producer,tt0187279|tt0405856|tt0100539|tt0359858
nm1346631,Kewal Kumar,\N,\N,producer|actor|director,tt0175908|tt0360463|tt0359687|tt0064856
nm1346840,Umesh Mathur,\N,\N,writer|assistant_director|director,tt0360233|tt0178205|tt0051842|tt0148266
nm1347107,Krishnakant Pandya,\N,\N,assistant_director|director,tt2011178|tt0358992|tt0363666|tt0360051
nm1347121,Anwar Pasha,\N,\N,director|assistant_director|actor,tt0349382|tt0246842|tt0359374|tt0357717
nm1347228,Shyam Ralhan,\N,\N,director|writer|actor,tt0400565|tt0390473|tt0359512|tt0359978
nm1347252,K.R. Reddy,\N,\N,director|assistant_director,tt0368870|tt0359971|tt3606782|tt0360145
nm1347459,K. Shrivastava,\N,\N,director,tt0359129
nm1347461,Jagdish Sidana,\N,\N,director|assistant_director|producer,tt0359967|tt0340090|tt3638354|tt0321421
nm1349318,Sajid Khan,1970,\N,writer|actor|director,tt1573072|tt2344678|tt1980986|tt3036740
nm1354219,Sharan Agarwal,\N,\N,director|assistant_director,tt0156995|tt0360894
nm1354763,Krishna D.K.,1972,\N,writer|director|producer,tt8108202|tt9544034|tt0361625|tt2436516
nm1355537,Harsh Kohli,\N,\N,director|producer|miscellaneous,tt0178188|tt0178196|tt0361376|tt0361853
nm1356032,Raj Nidimoru,\N,\N,writer|director|producer,tt9544034|tt1916728|tt2436516|tt8108202
nm1356109,Ram Pahwa,\N,\N,director,tt0372823|tt4766336|tt0361944|tt2706266
nm1356285,Ram Rano,\N,\N,director,tt0360626
nm1356293,S.S. Ravichandra,\N,\N,director,tt0371515|tt0363787|tt0363735|tt0363002
nm1357853,Rajashekhar,\N,\N,director,tt0361770
nm1359064,Kalpana Bhardwaj,\N,\N,director,tt0363170
nm1362694,Manmohan,\N,\N,director|assistant_director|producer,tt0364112|tt0471915|tt0065064
nm1363080,Avtar Bhogal,\N,\N,director|writer|producer,tt0364196|tt0363657|tt4335698|tt1368438
nm1363214,Yash Chouhan,\N,\N,director|assistant_director|writer,tt0363568|tt1661866|tt8071646|tt1491938
nm1363374,Chandra Prakash Dwivedi,\N,\N,actor|director|writer,tt0347779|tt4190220|tt4949324|tt9637132
nm1363571,Dilip Gulati,\N,\N,director|producer|actor,tt0363727|tt2655662|tt3720438|tt2637732
nm1367916,Shiv Sahni,\N,\N,director,tt0364555
nm1368022,R.K. Shoery,\N,\N,director,tt0364405|tt0408735
nm1369001,B.S. Shaad,\N,\N,producer|director|actor,tt4649296|tt6164394|tt0071725|tt0315897
nm1370646,Gayle Ferraro,\N,\N,director|producer,tt1541943|tt0392033|tt1578268|tt0364949
nm1374768,Arindam Chaudhuri,\N,\N,producer|director|writer,tt1179782|tt0470301|tt4249442|tt0423087
nm1375981,Praveen Nischol,1948,\N,producer|director|actor,tt0373856|tt0136153|tt0398285|tt0473310
nm1376310,Amit Roy,\N,\N,cinematographer|director|writer,tt0432047|tt6296236|tt0422236|tt0473310
nm1376618,Karunesh Thakur,\N,\N,director|writer|producer,tt0339994|tt0366155|tt0373814|tt1313227
nm1377680,V. Joshi,\N,\N,director,tt0093287
nm1378015,Subhash Kapoor,\N,\N,writer|actor|director,tt2621000|tt4684028|tt1020899|tt5982852
nm1379835,Arun Dutt,\N,\N,producer|director|writer,tt0416890|tt0367546
nm1379836,Tarun Dutt,\N,\N,assistant_director|producer|director,tt0157337|tt0367546|tt0416890|tt0157556
nm1381068,Roop Dutta Naik,\N,\N,director,tt0367919
nm1381756,Anil Suri,\N,\N,producer|director,tt0087975|tt1692184|tt0367927
nm1386952,Soumitra Ranade,\N,\N,producer|writer|director,tt0368811|tt3073326|tt4355838|tt2163594
nm1387177,Atul Sabharwal,1977,\N,writer|director|producer,tt2804026|tt1739744|tt0451824|tt1159230
nm1387879,Janaki Vishwanathan,\N,\N,director|writer,tt0367942|tt3524410
nm1388520,Mohan J. Bijlani,\N,1976,director|producer,tt0175566|tt2878766|tt0208686|tt0176272
nm1388795,Santosh Kumar Chauhan,\N,\N,producer|director,tt0370090|tt1236408
nm1391682,Rohan Sippy,\N,\N,director|producer|actor,tt0476527|tt1618430|tt10762364|tt2341766
nm1393978,Prakash Kapoor,\N,\N,assistant_director|director,tt0283417|tt0064842|tt4882710|tt2009425
nm1393979,Prem Kapoor,\N,\N,writer|assistant_director|director,tt0067651|tt0499246|tt0370319|tt2753386
nm1394847,G.H. Sarin,\N,\N,director,tt0370467
nm1394996,Srinivas Bhashyam,\N,\N,assistant_director|art_director|director,tt1474271|tt0112553|tt0396782|tt0264820
nm1397301,Anurag Basu,\N,\N,director|writer|producer,tt0800956|tt4129428|tt0495032|tt2082197
nm1398346,N.D. Kothari,\N,\N,producer|director,tt0371631|tt0371932|tt0371637|tt0242714
nm1409943,Ramesh Bedi,\N,\N,director|producer|writer,tt0451703|tt0373858|tt2782822|tt0398148
nm1414949,Parvati Balagopalan,\N,\N,director|producer|writer,tt6954042|tt0375021|tt1399602|tt5025782
nm1415729,Sanjay F. Gupta,\N,\N,cinematographer|director|camera_department,tt0364621|tt0418362|tt1146325|tt0444849
nm1416352,Richie Mehta,\N,\N,writer|director|editorial_department,tt2932606|tt2048770|tt0907674|tt9398466
nm1421399,Ajay Phansekar,\N,\N,director|writer|producer,tt6593104|tt4896862|tt1016044|tt0375733
nm1429565,R.P. Swamy,\N,\N,director,tt2659160|tt0426087|tt3715150|tt0485811
nm1433566,Soham Shah,\N,\N,writer|miscellaneous|director,tt0248126|tt0415908|tt11022324|tt1242782
nm1436449,Amitoj Mann,\N,\N,director|writer|actor,tt3211048|tt0378025|tt4718728|tt6611578
nm1436693,A.R. Murugadoss,\N,\N,writer|director|actor,tt2187153|tt0449951|tt1166100|tt3801314
nm1437189,Sriram Raghavan,\N,\N,writer|director,tt8108198|tt3678782|tt1077248|tt0352314
nm1442221,Rajeev Nagpal,\N,\N,assistant_director|actor|director,tt0099929|tt0086892|tt0420196|tt0086925
nm1443927,Ramesh Modi,\N,\N,director|writer|actor,tt2308829|tt0395748|tt0391741|tt8555270
nm1444479,Kiran Rao,\N,\N,producer|assistant_director|actress,tt0169102|tt1433810|tt5074352|tt1934231
nm1454301,Dinesh-Ramanesh,\N,\N,director,tt0178177|tt0390668|tt0430282|tt0431350
nm1455833,Debu Sen,\N,\N,director,tt0060317|tt0428701
nm1455842,Surendra Shailaj,\N,\N,writer|director|actor,tt2649346|tt1587226|tt0177498|tt0246740
nm1456124,Shona Urvashi,\N,\N,director|writer|composer,tt0381090|tt1241334
nm1457158,Anil Hingorani,\N,\N,director|producer,tt0095955|tt0262717
nm1460159,Rohit Shetty,1974,\N,director|actor|stunts,tt1806913|tt7212726|tt1948150|tt2112124
nm1460339,Roshan Taneja,\N,\N,director|writer,tt0178217
nm1462820,Ashwini Chaudhary,\N,\N,director|writer|assistant_director,tt2191721|tt0382792|tt9239772|tt0489486
nm1464314,Sudha Kongara,\N,\N,writer|director|assistant_director,tt5310090|tt6010240|tt4318014|tt0292113
nm1466369,Jitu Thakar,\N,\N,assistant_director|producer|director,tt0339994|tt0157358|tt0370468|tt0070253
nm1467554,Prabhu,\N,\N,director|producer,tt0379167
nm1470989,Kannan,\N,\N,director,tt0318297|tt0318607
nm1471855,Shamim Bhagat,\N,\N,director|editor|producer,tt0383877|tt0358147|tt0387071|tt0133188
nm1473010,Robbie Grewal,\N,\N,director|writer|producer,tt0860454|tt0473567|tt1305840|tt8550208
nm1474029,Pradeep Maini,\N,\N,director,tt0385312|tt0484279|tt0296705
nm1475657,Birendra Nath Tiwari,\N,\N,director|producer,tt0385351|tt1525885
nm1480671,Yogesh Bharadwaj,\N,\N,director|writer|assistant_director,tt5822288|tt0459133|tt0385564|tt0118751
nm1482161,Sridhar Rangayan,\N,\N,director|writer|producer,tt0999927|tt6028796|tt1151299|tt4440690
nm1485901,Kailash Bhandari,\N,\N,director|producer,tt3313428|tt3642958|tt0373683
nm1487785,Pachhi,\N,\N,actor|producer|director,tt2693662|tt0430232|tt0061366|tt2613668
nm1488007,K. Ramanlal,\N,\N,camera_department|cinematographer|director,tt0052217|tt0367695|tt0078241|tt0056379
nm1488355,Akhtar Siraj,\N,\N,director|actress|assistant_director,tt0077451|tt0117623|tt0386586|tt0062748
nm1492802,Shashanka Ghosh,\N,\N,director|producer|actor,tt10955452|tt0387678|tt5842616|tt1176911
nm1493316,Gyan Kumar,\N,\N,director,tt0178200
nm1493317,Prabhat Kumar,\N,\N,assistant_director|director|actor,tt0145856|tt0093949|tt0405856|tt0384608
nm1494435,R. Thakur,\N,\N,director,tt0372313|tt0398113|tt2761572|tt0396474
nm1504569,Madhusudan,\N,\N,writer|director,tt0449923|tt0067555|tt0128962
nm1506406,S.K. Luthra,\N,\N,director|producer|miscellaneous,tt0381317|tt0300160|tt2613222|tt0386543
nm1506878,Vicky Ranawat,\N,\N,director|assistant_director|producer,tt0934414|tt2663818|tt0490434|tt0489530
nm1509947,Rajesh Seth,\N,\N,director,tt0367499|tt0360693|tt0346160
nm1512953,Abrar,\N,\N,assistant_director|director|actor,tt0176101|tt0060310|tt0391553|tt0262446
nm1513884,Ramanlal Desai,\N,\N,director|editor|production_manager,tt0391550|tt4449594|tt1286598|tt0047796
nm1514776,Ramanjit Juneja,\N,\N,director,tt0823607|tt1079967|tt0388315
nm1515024,Murugan Kumaran,\N,\N,director|producer,tt0139446|tt0234174|tt0392187|tt0418760
nm1515496,Kanak Mishra,\N,\N,director|assistant_director,tt0246800|tt0130803|tt0388389|tt0384916
nm1516005,Imtiaz Punjabi,\N,\N,director|writer,tt3038662|tt0391165|tt7762818
nm1519296,Kumar Jay,\N,\N,director,tt0391187
nm1519318,Anup Malik,\N,\N,director,tt4239544|tt0374080|tt2649940|tt2674306
nm1520493,Gautam Bhatia,\N,\N,producer|actor|director,tt0270820|tt0404097|tt0945604|tt0457014
nm1522422,Jagdev Bhambri,\N,\N,actor|director|producer,tt6146716|tt0497376|tt0395647|tt0381585
nm1523844,G. Krishna,\N,\N,writer|director|miscellaneous,tt2249388|tt0392950|tt0214178
nm1524147,Anil Mattoo,\N,\N,director|writer|assistant_director,tt0453367|tt0250122|tt2760790|tt2619994
nm1525266,R.G. Thaker,\N,\N,director,tt0382825
nm1525269,Aku Akbar,\N,\N,director|assistant_director|writer,tt0371924|tt0982875|tt1530891|tt4712628
nm1538135,Danish Aslam,\N,\N,director|writer|assistant_director,tt0367110|tt1578261|tt0439662|tt7807324
nm1538792,S. Deepak,\N,\N,director|writer,tt0135515|tt0231463
nm1539748,Ashok Kaul,\N,\N,miscellaneous|director|writer,tt0117374|tt0940893|tt0419499|tt0121352
nm1539788,Divya Khosla Kumar,\N,\N,actress|producer|director,tt4262516|tt3382148|tt0397882|tt2976182
nm1540736,Vasant R. Patel,\N,\N,assistant_director|director,tt0107986|tt0114175|tt0363455|tt0107249
nm1541013,Bimal Rawal,\N,\N,director|miscellaneous,tt0430441|tt0396553|tt0371636
nm1541119,Akshay Roy,\N,\N,assistant_director|director|writer,tt0986264|tt0323013|tt0372183|tt5472374
nm1541179,Chander Saigal,\N,1960,director|writer|assistant_director,tt0148842|tt0373814
nm1541299,Tariq Shah,\N,\N,actor|director|producer,tt0113457|tt0251194|tt0381357|tt5066906
nm1541375,Mohan Singh Rathor,\N,\N,writer|director,tt0396057
nm1541376,Indrajit Singh,\N,\N,director|producer,tt1056465|tt0395609
nm1541562,Shahrukh Sultan,\N,\N,director|writer|soundtrack,tt0395746|tt2617838|tt0403475|tt0945349
nm1543887,Rajesh Malik,\N,\N,director|assistant_director|miscellaneous,tt0097264|tt0273452|tt0409042|tt0814295
nm1543900,Inder Sen,\N,\N,director|assistant_director|writer,tt2791300|tt5831220|tt7632770|tt10773264
nm1546957,Manish Gupta,\N,\N,director|producer|writer,tt1963638|tt0483701|tt0397469|tt5060132
nm1550903,Krishna Naidu,\N,\N,director,tt2710414|tt2708040|tt0452175|tt0377496
nm1552493,Ved,\N,\N,actor|director,tt0047990|tt0139237|tt0131781
nm1552541,Rajeev Virani,\N,\N,producer|director|actor,tt0397551|tt1907660|tt0481301|tt1663647
nm1556111,Kapil Kapoor,\N,\N,assistant_director|director|production_manager,tt7448208|tt0397742|tt0155997|tt0816382
nm1568319,Kannan Iyer,\N,\N,writer|actor|director,tt0118931|tt2406676|tt1170411|tt8364658
