crew_id,name,born_year,death_year,profession,known_for
nm3610118,Gohar Kanpuri,\N,\N,writer|soundtrack,tt0286683|tt1565053
nm3611680,Zameer Qazmi,\N,\N,writer|soundtrack,tt0286683|tt0363721|tt0113933
nm3613395,Kausar Munir,\N,\N,music_department|soundtrack|writer,tt5946128|tt3863552|tt2308773|tt2016894
nm3614590,Arun Sukumar,\N,\N,writer|actor|assistant_director,tt1512220|tt3234004|tt0880470|tt5743656
nm3618178,Poovai Krishnan,\N,\N,writer,tt0298366|tt3421620
nm3620830,Dushyant Kumar,\N,\N,writer|composer|music_department,tt0892874|tt4635372|tt5600714|tt6467738
nm3633352,Yashodeep Nigudkar,\N,\N,writer,tt0367110
nm3646369,Mir Ali Husain,\N,\N,music_department|writer|soundtrack,tt2043923|tt0824316|tt4088588
nm3651888,Rani Malik,\N,\N,music_department|soundtrack|writer,tt1935184|tt0286672|tt0106333|tt0115009
nm3653337,Prince Salim,\N,\N,writer,tt0157544
nm3670452,Jeff Howard,\N,\N,producer|writer,tt2388715|tt6967760|tt6763664|tt3748172
nm3672712,Shubhashish Bhutiani,\N,\N,writer|director|producer,tt3082844|tt2190024|tt5997928|tt4459836
nm3673852,Ram Goutam,\N,\N,music_department|miscellaneous|writer,tt1291465|tt1099196|tt2292625|tt1666184
nm3679722,Rahul Mehta,1984,\N,assistant_director|writer|animation_department,tt1708532|tt5235880|tt1570417
nm3680093,Utkarshini Vashishtha,\N,\N,writer|assistant_director|make_up_department,tt8125666|tt5120640|tt2215477|tt2331566
nm3688789,Cajetan Boy,\N,\N,writer|producer|director,tt1274295|tt6877262|tt6950412|tt6873436
nm3693929,James Ruzicka,\N,\N,writer,tt1552426|tt4818930
nm3704744,Rajesh Bajaj,\N,\N,director|writer|producer,tt1255873|tt3176310|tt10529494|tt2560098
nm3711073,Jay Menon,\N,\N,writer|composer,tt1754646|tt1079967
nm3713962,Indie,\N,\N,soundtrack|writer|music_department,tt1092005
nm3720524,Vipin Mishra,\N,\N,composer|music_department|writer,tt1739744|tt0860454|tt1305840|tt2804026
nm3721662,Nilesh Maniyar,\N,\N,writer|assistant_director|casting_director,tt2929690|tt1274295|tt4322066
nm3724924,Chandilyan,\N,\N,writer,tt0065927
nm3724985,Rangarajan,\N,\N,writer,tt0065927
nm3728294,Amol Parashar,\N,\N,actor|writer|miscellaneous,tt2939912|tt3309662|tt7037318|tt2507168
nm3728819,Matt Simmons,\N,\N,writer|actor,tt0906712|tt9547800|tt1736552
nm3736471,Xulfi,\N,\N,music_department|writer|composer,tt1252594|tt1305840|tt0995718|tt1538210
nm3742134,Abilash Nair,\N,\N,assistant_director|writer|art_director,tt3322506|tt2706264|tt1706317|tt0995031
nm3746062,Suresh Triveni,\N,\N,director|writer|music_department,tt6791730|tt9024610|tt1579383|tt8303588
nm3750355,Sandeep Sinha,\N,\N,assistant_director|director|cinematographer,tt1345777|tt3495346|tt3469548|tt2063745
nm3751278,Rohit Gahlowt,\N,\N,writer,tt3073326|tt1912483|tt2012576|tt1577050
nm3754410,Shekhar S. Jha,\N,\N,director|writer,tt1577048|tt6499258|tt2753528|tt8569206
nm3760511,Kartik Krishnan,\N,\N,actor|producer|writer,tt1649760|tt2198235|tt2699840|tt5909930
nm3761254,Sopana Chaowwiwatkul,\N,\N,writer,tt1865460|tt2063782|tt3500528|tt9105014
nm3762550,Raviraja Pinisetty,\N,\N,director|writer,tt3430550|tt1579693|tt2971588|tt7834540
nm3766045,Manu Chopra,\N,\N,writer|producer,tt0283911|tt2831404|tt6957966
nm3767541,K.B. Patel,\N,\N,writer,tt0363784
nm3767838,Priyamvad,\N,\N,writer,tt0953306
nm3778632,Trijawani Sharma,\N,\N,writer,tt0089599
nm3778677,Pulakesh Bhowmik,\N,\N,producer|writer,tt2188893|tt1886663|tt1589504
nm3780588,Abhijeet Sandhu,\N,\N,actor|writer,tt2130242|tt0453367
nm3784276,Mitesh Shah,\N,\N,writer|producer,tt1592294|tt7976536|tt8859928|tt8239946
nm3789652,Suhas,\N,\N,writer,tt1099196
nm3789785,Siddharth Singh,\N,\N,writer|soundtrack,tt3802576|tt8983202|tt5785170|tt2215477
nm3791797,Rupinder Chahal,\N,\N,assistant_director|writer|producer,tt6272828|tt7549484|tt3723864|tt1596721
nm3792704,Sagar Kapoor,\N,\N,writer,tt1573482|tt7650936|tt7650804
nm3793343,Iqbal Merchant,\N,\N,actor|writer|producer,tt1573482
nm3794006,Poovannan,1932,2013,writer,tt0254354
nm3796324,Jagdish Rajpurohit,\N,\N,actor|director|writer,tt2979920|tt2265191|tt2424988|tt1532957
nm3796935,Gauhar Raza,\N,\N,writer,tt1020899
nm3804828,Prashant Ingole,\N,\N,music_department|soundtrack|writer,tt3735246|tt1404573|tt1630613|tt1573482
nm3806088,Pankaj Kapoor,\N,\N,producer|writer|soundtrack,tt1986953|tt0447235|tt7994168|tt1221147
nm3806212,Manoj Santoshi,\N,\N,writer|actor|composer,tt7880766|tt2404673|tt1479667|tt0887769
nm3806726,Hitesh Kewalya,\N,\N,writer|director|assistant_director,tt10309906|tt1479667|tt1391894|tt6971752
nm3814301,Amitabh Bhattacharya,\N,\N,music_department|soundtrack|writer,tt4535650|tt5074352|tt1324059|tt2178470
nm3816881,Umair Muhajir,\N,\N,writer,tt1606162
nm3817712,Rohini Killough,\N,\N,writer,tt1060249
nm3822958,A.M. Turaz,\N,\N,music_department|soundtrack|writer,tt5935704|tt4340180|tt3735246|tt0315642
nm3823146,Sandeep Chatterjee,\N,\N,composer|music_department|writer,tt1512321|tt1291465|tt4373886|tt2369154
nm3824759,Lancy Fernandes,\N,\N,writer,tt1605790
nm3825358,Svati Chakravarty Bhatkal,\N,\N,assistant_director|director|writer,tt9663460|tt1605790|tt2360717
nm3825992,Haroon Rashid,\N,\N,writer|miscellaneous,tt1612573|tt1943898
nm3826513,Ranjit Tiwari,\N,\N,assistant_director|director|writer,tt5697870|tt2385104|tt4467202|tt4467262
nm3827418,Paula Campos,\N,\N,writer|producer|production_manager,tt4874312|tt0923156|tt0495648|tt1612376
nm3830958,Rajesh Ranshinge,\N,\N,director|writer,tt1943898|tt3919008|tt0401916|tt1612573
nm3831027,Shellee,\N,\N,music_department|soundtrack|writer,tt4434004|tt1558578|tt1643224|tt1327035
nm3831868,Yash Bhardwaj,\N,\N,writer,tt1135931
nm3838981,Harish Dinkar,\N,\N,assistant_director|casting_department|actor,tt5281700|tt1562871|tt6723592|tt3447364
nm3840083,Kartar Singh Duggal,1917,2012,writer,tt0823451
nm3845586,Kunal Basu,\N,\N,actor|writer,tt1620620
nm3848201,Akashdeep,\N,\N,writer,tt0362056
nm3849430,Kanwar Juneja,\N,\N,music_department|writer|soundtrack,tt1372266|tt1454567|tt6264938|tt0379818
nm3849592,S.R. Bharti,\N,\N,writer|music_department,tt0385351|tt1372266|tt7550422
nm3853107,Aparajita,\N,\N,writer,tt1202540
nm3865222,Kuldeep Ruhil,\N,\N,actor|writer|director,tt2796318|tt1630282|tt6863916|tt6514010
nm3865589,Pradhuman Singh,\N,\N,actor|writer,tt5313980|tt10944832|tt6972140|tt1629391
nm3867923,Sartaj Singh Pannu,\N,\N,director|writer|actor,tt7177642|tt1630613|tt5017192
nm3870757,Chintan Gandhi,\N,\N,writer|music_department|soundtrack,tt1916728|tt1370429|tt6512784|tt3696192
nm3871075,Abhijeet Shirish Deshpande,\N,\N,writer|actor|director,tt0315642|tt2229842|tt2358412|tt8784906
nm3872633,Kamlesh Kunti Singh,\N,\N,writer,tt3890300|tt3257678|tt7743400|tt1236441
nm3875061,Charu Moohan,\N,\N,composer|writer|music_department,tt2185511|tt7009204|tt1630613
nm3875118,Saajan Agarwal,\N,\N,writer|producer,tt2165142|tt2404673|tt1634329|tt2211174
nm3876222,Manthan,\N,\N,music_department|writer|soundtrack,tt1663647|tt1594964|tt2941856|tt1884268
nm3882793,K.D. Satyam,\N,\N,writer|director|producer,tt5216810|tt1643224|tt2156785|tt7296496
nm3886871,Mohammed Israr Ansari,\N,\N,producer|director|writer,tt1643224
nm3896655,Rakesh Mehta,\N,\N,director|writer|producer,tt1644622|tt8316026|tt2327389|tt5532888
nm3906645,Bhavini Bheda,\N,\N,assistant_director|writer|miscellaneous,tt0471646|tt1649760|tt1239276|tt0476649
nm3908851,Sunil Prem Vyas,\N,\N,director|writer|actor,tt2368456|tt1874505|tt4384270|tt2361116
nm3909651,Ejaz,\N,\N,writer,tt0339233
nm3912281,Saahil Prem,\N,\N,actor|director|writer,tt3814100|tt1784632|tt0795434|tt2609218
nm3921550,Vayu,\N,\N,music_department|soundtrack|composer,tt1664809|tt2140465|tt5235880|tt1451797
nm3924045,Omar Inayat,\N,\N,writer,tt1369669
nm3962028,Kushal Srivastava,\N,\N,writer|director|producer,tt10990796|tt6275262|tt8503154|tt1950094
nm3963684,Hemant Gaba,\N,\N,director|writer|producer,tt5032504|tt1679290|tt5207116|tt9064242
nm3971277,Ghalib Asadbhopali,\N,\N,writer,tt6711660|tt8308780|tt0401916|tt2633826
nm3971343,Gopi Puthran,\N,\N,writer|director|assistant_director,tt1606267|tt3495000|tt5668770
nm3976058,Nitin Upadhyaya,\N,\N,producer|transportation_department|writer,tt3175038|tt6017906|tt2351377|tt2325713
nm3977264,Arsala Qureishi,\N,\N,writer|director|producer,tt3043832|tt3368222
nm3981684,Komal Nahta,\N,\N,actor|writer,tt1404573|tt9749378|tt2168749
nm3985391,Gaurav Solanki,1986,\N,music_department|writer|soundtrack,tt5842616|tt10324144|tt4979110|tt2882328
nm3988399,Barampuram Kollady,\N,\N,writer,tt0284443
nm3989746,Sachin Shah,\N,\N,writer,tt1191118
nm3990038,Payam Saeedi,\N,\N,music_department|writer|soundtrack,tt0097640|tt0156585|tt0156659|tt1692184
nm3990128,Ambar Hadap,\N,\N,writer|actor,tt7070706|tt4826742|tt6588966|tt9817674
nm3993149,Gippy Grewal,\N,\N,actor|writer|music_department,tt10360902|tt10833860|tt8206708|tt9537346
nm3996936,S. Manasvi,\N,\N,writer|director,tt4299952|tt7972346|tt1907660|tt1695793
nm4003994,Riturraj Tripathii,\N,\N,writer|assistant_director,tt1744641|tt9248972|tt0995718|tt4581722
nm4007590,Jeelani Bano,\N,\N,writer,tt1397492
nm4015545,Kapil Mishra,\N,\N,writer|editorial_department,tt1704145|tt1821692
nm4022028,Madhuja Mukherjee,\N,\N,writer|director,tt1706597|tt2334779
nm4024624,Ravi Shankar Muppa,\N,\N,script_department|camera_department|writer,tt9544034|tt9420648
nm4058904,Chaitanya Tamhane,\N,\N,writer|producer|director,tt1719631|tt3717068
nm4060831,Vipul D. Shah,\N,\N,writer|producer|miscellaneous,tt1910194|tt3591138|tt0299108|tt1719849
nm4066731,Satish Mutatkar,\N,\N,soundtrack|writer|music_department,tt1169841|tt0488836|tt1629241
nm4077288,Rajesh Malik,\N,\N,writer|music_department,tt0273452|tt0268401
nm4082640,Neeraj Udhwani,\N,\N,writer|director|assistant_director,tt3642138|tt2375256|tt4068208|tt1727496
nm4088588,V.K. Madhukar,\N,\N,writer,tt0262458
nm4101385,Kafeel Azar,\N,\N,music_department|writer|soundtrack,tt0259877|tt0359544|tt0259854|tt0388913
nm4101787,Subba Iyer,\N,\N,writer,tt0292113
nm4102249,Namwar,\N,\N,writer,tt0388913
nm4102338,K. Majeed,\N,\N,writer,tt0388913
nm4106454,Sumit Purohit,\N,\N,editor|writer|director,tt3232578|tt6112414|tt3422462|tt3065040
nm4107081,Puneet Krishna,\N,\N,writer|assistant_director|music_department,tt3422462|tt6473300|tt6112414|tt3065040
nm4108903,A.K. Upadhyay,\N,\N,writer,tt1176961
nm4109244,Rashid Khan,\N,\N,music_department|soundtrack|actor,tt1176961|tt2292625|tt3465488|tt7469726
nm4110321,Pratyush Negi,\N,\N,assistant_director|actor|writer,tt6986710|tt4708112|tt4511416|tt1737261
nm4119037,Shehzad Roy,\N,\N,writer|soundtrack,tt0472023|tt4040676|tt1455811|tt4538296
nm4134145,Krupasagar Sridharan,1979,\N,producer|director|writer,tt2089163|tt2130861|tt2032557|tt2089171
nm4136040,Sattwik Mohanty,\N,\N,writer|assistant_director|director,tt1512220|tt7154994|tt4117066
nm4145594,Manu Warrier,\N,\N,writer|director,tt3770660|tt3666258|tt1756673|tt10751548
nm4147929,Nipun Dharmadhikari,\N,\N,actor|writer|director,tt2341766|tt7571148|tt8976940|tt9031094
nm4163981,Vinay Choudary,\N,\N,writer|script_department|camera_department,tt1860700|tt4035594|tt3433410|tt1077248
nm4170619,Mayur Pillai,\N,\N,writer,tt0816657
nm4189281,Turaz,\N,\N,writer|music_department,tt1438298|tt3411076|tt4340180|tt6862542
nm4189429,Inaamulhaq,1979,\N,actor|writer,tt4387040|tt2417560|tt5982852|tt5697870
nm4189844,Ajay Garg,\N,\N,music_department|soundtrack|writer,tt5598104|tt2802062|tt1245774|tt2645934
nm4190742,Sharib,\N,\N,composer|soundtrack|writer,tt4718678|tt4430136|tt1245774
nm4190866,Mahendra Shrivas,\N,\N,actor|casting_department|miscellaneous,tt1773764|tt3539966|tt3405236|tt1395054
nm4191005,Toshi,\N,\N,composer|soundtrack|writer,tt1245774|tt4718678|tt4430136
nm4191232,Manoj Muntashir,1976,\N,music_department|soundtrack|writer,tt3175038|tt4849438|tt2631186|tt4906960
nm4191586,Vidhi Kasliwal,\N,\N,producer|director|assistant_director,tt1781838|tt5988306|tt9044540|tt6417788
nm4191766,Deepak Ramola,\N,\N,music_department|soundtrack|writer,tt1729637|tt0315642|tt2198235|tt3449292
nm4199076,Sandeep Mohan,\N,\N,director|writer|cinematographer,tt1784526|tt5207116|tt6892468|tt3444018
nm4199426,Myshkin,\N,\N,writer|director|actor,tt1922545|tt1784552|tt2325589|tt3185772
nm4202937,Pooja Desai,\N,\N,producer|writer|actress,tt2057441|tt2323964|tt1918927|tt1370429
nm4205110,Adesh Prasad,\N,\N,assistant_director|editorial_department|director,tt1608777|tt1773764|tt8239946|tt1772332
nm4211915,Roopesh Thapliyal,\N,\N,actor|writer,tt2857500|tt1773015
nm4217565,Agnel Roman,\N,\N,composer|music_department|writer,tt2507168|tt1890513|tt2796318|tt7168168
nm4225777,Rajen Makhijani,\N,\N,writer,tt1442583|tt1797548
nm4244515,Nila Madhab Panda,\N,\N,director|producer|writer,tt3477214|tt6143422|tt8136908|tt1805263
nm4244758,Nitin Dwivedi,\N,\N,miscellaneous|writer|production_manager,tt0824316|tt4386684|tt3056632|tt0860454
nm4246495,Mamta Patnaik,\N,\N,producer|writer|soundtrack,tt1808221|tt4886424|tt5697728|tt7690340
nm4250442,Srikanth Velagaleti,\N,\N,writer|director,tt1809399
nm4258925,Shankhadeep,\N,\N,director|writer,tt1814619
nm4260586,Kaul,\N,\N,writer,tt0154663
nm4264671,Shashank Khaitan,\N,\N,director|writer|actor,tt9053392|tt6277440|tt7638344|tt3678938
nm4273332,Vishal Aryan Singh,\N,\N,director|writer,tt1821692
nm4274191,Shyam Maheshwari,\N,\N,assistant_director|director|writer,tt1821021|tt4169250|tt6685014|tt1868744
nm4286800,Atlanta Nagendra,\N,\N,writer|director,tt1826763
nm4297861,Mamta Anand,\N,\N,writer,tt1499201
nm4298729,Advaita Kala,\N,\N,writer,tt1821480|tt1499201
nm4299305,Krishika Lulla,\N,\N,producer|writer,tt2359810|tt1884268|tt1499201|tt3742284
nm4299404,The Aryans,\N,\N,music_department|writer|composer,tt5377498|tt6080562|tt1043876|tt4907282
nm4308169,Iqbal,\N,\N,writer,tt0158451
nm4317236,Gulan Kriplani,\N,\N,writer,tt0137100
nm4317334,J.P. Choksey,\N,\N,writer,tt0302955
nm4318159,Nitesh Tiwari,\N,\N,writer|director|music_department,tt5074352|tt1841542|tt6967980|tt3531852
nm4345616,Jyoti Kapoor,\N,\N,writer,tt7725596|tt3398052|tt8504014|tt2263530
nm4355606,Ashima Chibber,\N,\N,director|assistant_director|writer,tt0871510|tt2323964|tt1198101|tt1839596
nm4359813,Vinay Sharma,\N,\N,actor|writer,tt1883121|tt2385104|tt1606267|tt2171454
nm4375423,Sukhmani Sadana,\N,\N,actress|writer,tt3619854|tt5474036|tt3177332|tt6077448
nm4376891,Sanghamitra Chaudhuri,\N,\N,director|writer,tt2279622|tt1867064
nm4386298,Mehul Suri,\N,\N,writer,tt5842616|tt1867070|tt1882559
nm4387169,Gautam Mehra,\N,\N,writer|actor,tt10519182|tt2423132|tt2347289|tt1867070
nm4392112,Satyanshu Singh,\N,\N,writer|director|music_department,tt8472964|tt2972222|tt1639426|tt2679480
nm4392385,Devanshu Singh,\N,\N,music_department|director|assistant_director,tt2679480|tt1535467|tt1639426|tt6265018
nm4394357,Ramkumar Singh,\N,\N,writer|casting_director|music_department,tt4190220|tt1876259|tt6058394|tt5742874
nm4413656,Javed Ahmed,1974,\N,writer|director,tt2497692|tt2011385|tt1916645|tt0387678
nm4414872,Vaspar Dandiwala,\N,\N,writer,tt7269100|tt1890513|tt4279104|tt9778022
nm4415007,Mayank Tewaari,\N,\N,writer|actor,tt1890513|tt2679480|tt9010756
nm4415009,Pawan Kripalani,\N,\N,director|writer,tt5743656|tt1890513|tt3449320|tt9766256
nm4417800,Suridh Kar,\N,\N,writer,tt0357533
nm4418389,Girish,\N,\N,writer,tt0165610
nm4423914,Vishal Vijay Kumar,\N,\N,writer,tt9179426|tt1740092|tt3640942|tt1899342
nm4426797,Suhas Shetty,\N,\N,writer|music_department,tt1183946|tt1666184|tt4094820|tt1214948
nm4428456,Sachindra Sharma,\N,\N,writer|director,tt4954486|tt1807978|tt3720438|tt4355892
nm4437962,Sakthi T.K. Krishnasamy,\N,\N,writer,tt0317103|tt0250461|tt1427097|tt1445117
nm4440610,Sameer Tandon,\N,\N,writer,tt1363125
nm4441012,Agrim Joshi,\N,\N,writer|actor,tt3641982|tt7222902|tt3449320|tt3611048
nm4441122,Nishu,\N,\N,actress|writer,tt1916728|tt2904502
nm4441815,Saurabh Bhave,\N,\N,writer|director|assistant_director,tt5644670|tt9044650|tt6782838|tt6335806
nm4446296,Debanshu Mukherjee,\N,\N,assistant_director|writer|editorial_department,tt0243855|tt0361793|tt2902584|tt0151728
nm4449370,Nikhil Vyas,\N,\N,writer,tt7151510|tt1821480|tt7392222|tt1918927
nm4465414,Puja Ballutia,\N,\N,actress|writer,tt1929309
nm4465871,Vaibhav Suman,\N,\N,writer|actor,tt8206760|tt5270366|tt9176254|tt1926313
nm4465973,Sumit Saxena,\N,\N,writer|director,tt1926313|tt9466632|tt2401719|tt2404519
nm4469464,Ranjit Raina,\N,\N,writer,tt1937092
nm4470681,Sanjay Puran Singh Chauhan,\N,\N,writer|director,tt1285245|tt3846120
nm4471946,Rachel Varghese,\N,\N,music_department|writer,tt2929690|tt3742284|tt1883121
nm4476025,Maya Tideman,\N,\N,actress|writer,tt2261700|tt1874601|tt6471054|tt1833876
nm4478309,Asad Hussain,\N,\N,writer|editor,tt10330110|tt9337588|tt3863552|tt5997928
nm4482862,Vrushali Telang,\N,\N,writer|assistant_director,tt4335954|tt6926486|tt1600439
nm4485206,B.K. Tyagi,\N,\N,writer,tt1948047
nm4488171,Aparna Nadig,\N,\N,writer,tt7263828|tt1943898|tt5956214|tt8396186
nm4488268,Ajay Kumar,\N,\N,writer,tt0401916|tt2631186|tt1869296|tt4849438
nm4489031,Sachin Vinod Modi,\N,\N,actor|writer,tt7311872|tt6275262|tt2241345|tt9625146
nm4492994,R.N. Dubey,\N,\N,music_department|writer,tt1024852|tt0375021
nm4493200,Harish Nayar,\N,\N,writer|editor,tt1954648|tt1596723|tt2321365
nm4498783,Shahab Allahabadi,\N,\N,music_department|producer|writer,tt1372304|tt4559172|tt9115754|tt7322988
nm4501231,Megha Ramaswamy,\N,\N,director|writer|actress,tt1773764|tt1836912|tt6354634|tt3358070
nm4504829,Uttam Sirur,\N,\N,actor|writer|assistant_director,tt1629715|tt4578102|tt0080514|tt0106577
nm4513433,Shiv Singh,\N,\N,writer|actor|producer,tt1954381|tt6071752|tt3822600|tt5745872
nm4521892,Vinod Rawat,\N,\N,actor|casting_department|casting_director,tt5286444|tt2224317|tt7849412|tt3019620
nm4533509,Rakesh Ranjan Kumar,\N,\N,director|writer,tt1980970|tt7624840
nm4533837,Nalin Singh,\N,\N,actor|writer|producer,tt2049630|tt1980970
nm4538242,Rupesh Paul,\N,\N,director|writer|producer,tt2527238|tt3781948|tt4704768|tt2184267
nm4546219,Vivek Misra,\N,\N,writer,tt1508950
nm4555421,Aman Ahmad Jeffery,\N,\N,writer,tt1620907
nm4556102,Vijay Verma,\N,\N,writer,tt1801521
nm4556473,Sachin K. Ladia,\N,\N,writer,tt1954470
nm4556524,Akhilesh Jaiswal,\N,\N,writer|director,tt3431714|tt2882328|tt10427918|tt1954470
nm4558429,Arnab Kanti Mishra,\N,\N,director|writer|cinematographer,tt2040351|tt2040438|tt2317103|tt1754920
nm4559842,Sanjivan Lal,\N,\N,director|writer,tt8615806|tt8571888|tt8615834|tt2012576
nm4563017,Abhay Koranne,\N,\N,writer,tt6129302|tt5663280|tt8364658
nm4574220,Seema Saini,\N,\N,music_department|writer,tt3334348|tt1630282
nm4577451,Jody Medland,1982,\N,writer|director|casting_director,tt1998400|tt3702898|tt4074172
nm4599511,K.S. Krishnan,\N,\N,music_department|soundtrack|writer,tt4930814|tt5247702|tt1836912
nm4600119,Bhadwai,\N,\N,writer|composer|music_department,tt1447508
nm4602224,Siddhaarth Parmar,\N,\N,writer|script_department|miscellaneous,tt1570417|tt2571140|tt3848888
nm4604833,Ege,\N,\N,writer,tt1179781
nm4605313,Noon Meem Rashet,\N,\N,writer,tt1447508
nm4606725,Gangaram Sakhet,\N,\N,writer,tt1447508
nm4607269,Colin Terrence,\N,\N,writer,tt1836912
nm4607871,Gajra Kottary,\N,\N,writer|miscellaneous,tt0400977|tt0298607|tt8531380|tt1905694
nm4614038,Dilip Jha,\N,\N,writer,tt6805492|tt6114506|tt4169250|tt6352640
nm4622810,Karan Vyas,\N,\N,writer|script_department|assistant_director,tt8983180|tt5979920|tt7207156|tt3635724
nm4625922,Farahjaan Sheikh,\N,\N,producer|miscellaneous|writer,tt0872190|tt1784589|tt0444781|tt0493417
nm4630737,Omar Khyam,\N,\N,writer,tt0158026
nm4635819,Yawer Rehman,\N,\N,writer,tt1629424
nm4658195,Ashok Lal,\N,\N,writer,tt1801521
nm4670769,Rajesh Narasimhan,\N,\N,writer,tt2057441
nm4683095,Pratham Jolly,\N,\N,cinematographer|producer|writer,tt2063745|tt7127726|tt7127772|tt7127678
nm4687862,Niraj Kumar Mishra,\N,\N,director|miscellaneous|writer,tt1943898|tt6843812|tt8731416|tt3753798
nm4691847,Thodsapon Thiptinnakorn,\N,\N,writer,tt9105014|tt9021140|tt5084388|tt3500528
nm4706784,Balakishan Mouj,\N,\N,writer,tt0061463
nm4709779,Meeraqh,\N,\N,writer|assistant_director,tt2186731|tt4898036|tt7838158|tt1860215
nm4726754,Delwar Jahan Jhantu,\N,\N,writer|director|music_department,tt7272794|tt6532862|tt5515490|tt0114175
nm4731845,Rohit Pandey,\N,\N,writer|director|editor,tt2882328|tt2614932|tt2089742|tt1954470
nm4732667,Rajiv b Menon,\N,\N,writer|assistant_director,tt0831840
nm4735289,Avinash Kumar Singh,\N,\N,director|writer|cinematographer,tt2224313|tt3033936|tt3766912|tt3114866
nm4737894,Atanu Mukherjee,\N,\N,editor|director|writer,tt4121522|tt4016908|tt3389030|tt7341406
nm4748023,Ulka Puri,\N,\N,writer|producer,tt1961530|tt6629976
nm4748546,Anand Sharma,\N,\N,writer,tt1961530
nm4756397,Ravinder Randhawa,\N,\N,music_department|writer|producer,tt6058394|tt2102418|tt7527082
nm4761382,Kawish,\N,\N,writer,tt0372038
nm4765739,Mulkraj Bhakri,\N,\N,writer,tt6106000|tt0212857|tt0175608
nm4765978,Akshay Singh,\N,\N,actor|writer|director,tt1899342|tt4683366|tt2222716|tt5589660
nm4766248,Pia Sukanya,\N,\N,actress|music_department|director,tt2679480|tt4971258|tt2084863|tt9741682
nm4767226,Michael E. Ward,\N,\N,producer|writer|music_department,tt2084863|tt4971258
nm4769297,Bhaskar Hazarika,\N,\N,writer|director,tt1784589|tt9010522|tt4577388
nm4779843,Jainesh Ejardar,\N,\N,writer|actor,tt3645014|tt9610262|tt5559614|tt1450737
nm4784116,Prabhulal Dwivedi,\N,\N,writer,tt0268331
nm4786130,Jaffar,\N,\N,writer,tt0242272
nm4791799,Adhiraj Singh,\N,\N,writer,tt7336778|tt6872308|tt4287778|tt2550582
nm4792127,Vinay Chibber,\N,\N,actor|writer,tt0157451|tt0388499
nm4809167,S. Ameer Haider Kamal,\N,\N,writer,tt0243341
nm4809989,Anand,\N,\N,writer,tt0052051
nm4810398,Poonam Basu,\N,\N,actress|stunts|writer,tt9626070|tt3887878|tt2055765|tt0069658
nm4812773,Tarun Jain,1985,\N,writer|actor|producer,tt2136707|tt4430136|tt8647400|tt5830106
nm4816947,T. Krishna,\N,\N,writer|director,tt0233554|tt0234966|tt0269145|tt0250665
nm4822122,Deep Khosla,\N,\N,producer|actor|writer,tt0373814
nm4822934,Mohan Kumar,\N,\N,writer,tt0373814
nm4827297,Brahmanand S. Singh,\N,\N,director|writer|producer,tt2152803|tt6597248|tt7482222|tt7743400
nm4830356,K. Durani,\N,\N,writer,tt0377632
nm4830466,Sartaj,\N,\N,writer|composer,tt0377632|tt4056974
nm4830473,Tabishsultan Puri,\N,\N,writer,tt0377632
nm4830605,Denise Cruz-Castino,\N,\N,writer,tt6095516|tt1971310
nm4833430,Danish Raza,\N,\N,visual_effects|director|writer,tt1729666|tt1830713|tt4307132|tt2077828
nm4853598,Sumeet Vyas,\N,\N,actor|writer|director,tt7853242|tt10699044|tt4156586|tt2181931
nm4856427,Sumit Batheja,\N,\N,writer,tt5613834|tt2186933
nm4857370,Pratim D. Gupta,1981,\N,writer|director|producer,tt2187003|tt10574498|tt4943558|tt5207116
nm4858360,Shreya Tawde,\N,\N,writer,tt2188811
nm4858617,Clifford Dsouza,\N,\N,writer,tt2188811
nm4861339,Nishant Hada,\N,\N,director|writer,tt3855288|tt2191641|tt4473100
nm4877064,Baadal,\N,\N,director|writer,tt2211133
nm4877866,Kirshan Kumar,\N,\N,director|writer|producer,tt2211133
nm4882484,Padmaja Thakore,\N,\N,writer,tt2215163|tt6956026|tt5807546
nm4884297,Azad Alam,\N,\N,writer|assistant_director|miscellaneous,tt3524410|tt6299040|tt2199711
nm4886849,Geeta Singh,\N,\N,editor|writer|director,tt5946128|tt3114866|tt3766912|tt2224313
nm4894328,Akshay Akkineni,\N,\N,assistant_director|director|writer,tt0315642|tt2358412|tt2233949|tt3794302
nm4904771,Althea Kaushal,\N,\N,writer,tt5775220|tt2245255|tt2461132|tt2164328
nm4914249,Arijit Biswas,\N,\N,writer,tt1395025|tt4249036|tt8108198|tt3678782
nm4938422,Aakash Pandey,\N,\N,actor|writer|assistant_director,tt2150177|tt2943388|tt2300165|tt0338959
nm4953458,Parkash Chopra,\N,\N,writer,tt0158574
nm4962323,Juhi Chaturvedi,\N,\N,writer|miscellaneous|music_department,tt7700730|tt2855648|tt3767372|tt2317337
nm4962864,Vivek Kumar,\N,\N,writer,tt2317103
nm4963479,Maitrey Bajpai,\N,\N,writer|director|producer,tt4334260|tt2317135|tt7172800|tt3514330
nm4963638,Anant Pai,\N,\N,writer,tt2317103
nm4990507,Hussain Dalal,\N,\N,actor|writer,tt2372678|tt6836936|tt2976182|tt2178470
nm4996262,Navin Batra,\N,\N,director|writer,tt2353775|tt2375567|tt7591498
nm5007382,Umesh,\N,\N,writer,tt0230412|tt0367695
nm5008245,Mirat Trivedi,\N,\N,writer|miscellaneous|actor,tt3173910|tt3380264|tt6471054|tt4110568
